id	modified	language	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	eventDate	year	month	day	continent	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23774	2015-02-26 05:52:33.466378	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23774	MIG-T009a-23774	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23775	2015-02-26 05:52:33.520882	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23775	MIG-T009a-23775	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23776	2015-02-26 05:52:33.555363	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23776	MIG-T009a-23776	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23777	2015-02-26 05:52:33.585767	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23777	MIG-T009a-23777	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23778	2015-02-26 05:52:33.621129	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23778	MIG-T009a-23778	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23780	2015-02-26 05:52:33.685841	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23780	MIG-T009a-23780	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23790	2015-02-26 05:52:34.02049	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23790	MIG-T009a-23790	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23794	2015-02-26 05:52:34.166309	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23794	MIG-T009a-23794	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23796	2015-02-26 05:52:34.237065	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23796	MIG-T009a-23796	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23798	2015-02-26 05:52:34.304373	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23798	MIG-T009a-23798	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23801	2015-02-26 05:52:34.402928	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23801	MIG-T009a-23801	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23802	2015-02-26 05:52:34.438343	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23802	MIG-T009a-23802	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23803	2015-02-26 05:52:34.468743	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23803	MIG-T009a-23803	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23805	2015-02-26 05:52:34.537258	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23805	MIG-T009a-23805	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23806	2015-02-26 05:52:34.568833	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23806	MIG-T009a-23806	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23807	2015-02-26 05:52:34.601993	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23807	MIG-T009a-23807	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-T019a-23810	2015-02-26 05:52:34.70218	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T019a-23810	MIG-T019a-23810	Navarro-González I, Pérez-Luque AJ, Zamora-Rodríguez R, Bonet FJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1950	1950	36.96495	-3.42957	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23812	2015-02-26 05:52:34.768676	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23812	MIG-P007-23812	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23813	2015-02-26 05:52:34.802008	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23813	MIG-P007-23813	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23814	2015-02-26 05:52:34.83681	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23814	MIG-P007-23814	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23815	2015-02-26 05:52:34.869923	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23815	MIG-P007-23815	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23816	2015-02-26 05:52:34.905353	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23816	MIG-P007-23816	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23817	2015-02-26 05:52:34.936401	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23817	MIG-P007-23817	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23818	2015-02-26 05:52:35.086052	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23818	MIG-P007-23818	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23819	2015-02-26 05:52:35.105634	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23819	MIG-P007-23819	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23821	2015-02-26 05:52:35.162338	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23821	MIG-P007-23821	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23822	2015-02-26 05:52:35.194373	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23822	MIG-P007-23822	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23829	2015-02-26 05:52:35.443704	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23829	MIG-P007-23829	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23830	2015-02-26 05:52:35.478367	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23830	MIG-P007-23830	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23831	2015-02-26 05:52:35.536863	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23831	MIG-P007-23831	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23833	2015-02-26 05:52:35.603533	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23833	MIG-P007-23833	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23834	2015-02-26 05:52:35.6372	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23834	MIG-P007-23834	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23835	2015-02-26 05:52:35.668674	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23835	MIG-P007-23835	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23836	2015-02-26 05:52:35.70187	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23836	MIG-P007-23836	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23837	2015-02-26 05:52:35.735526	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23837	MIG-P007-23837	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23838	2015-02-26 05:52:35.76836	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23838	MIG-P007-23838	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23839	2015-02-26 05:52:35.801624	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23839	MIG-P007-23839	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23847	2015-02-26 05:52:36.07043	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23847	MIG-P007-23847	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23856	2015-02-26 05:52:36.34373	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23856	MIG-P007-23856	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23860	2015-02-26 05:52:36.477071	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23860	MIG-P007-23860	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23861	2015-02-26 05:52:36.510145	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23861	MIG-P007-23861	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23866	2015-02-26 05:52:36.644414	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23866	MIG-P007-23866	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23867	2015-02-26 05:52:36.679397	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23867	MIG-P007-23867	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23868	2015-02-26 05:52:36.710798	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23868	MIG-P007-23868	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P003-23882	2015-02-26 05:52:37.010792	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P003-23882	MIG-P003-23882	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1830	1830	36.95796	-3.43444	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P003-23885	2015-02-26 05:52:37.078129	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P003-23885	MIG-P003-23885	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1830	1830	36.95796	-3.43444	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P003-23886	2015-02-26 05:52:37.109693	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P003-23886	MIG-P003-23886	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1830	1830	36.95796	-3.43444	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
