Prop.Mean.1,Prop.Mean.2,Prop.sd.1,Prop.sd.2,Prop.2.5%,Prop.97.5%,Sim.Mean,Sim.sd,Sim.Median,Sim.MAD,Sim.2.5%,Sim.97.5%
10.37071846805338,10.370107095448434,0.060706118617140474,0.0607169742010403,10.251031186201859,10.48918300469501,10.370055819714754,0.060740006015992457,10.37000732871049,0.06074034902537804,10.251186700984176,10.489281746334642
10.481675732242532,10.481054931117562,0.06115665208447396,0.06116752692882691,10.36109541433898,10.601014447896144,10.480998712663872,0.061242947259104286,10.480939476390429,0.06119330272662817,10.361150455414103,10.601330657478192
10.589183065712023,10.588553755900161,0.061686314486622346,0.061697179793494886,10.46755550329399,10.709552008506332,10.588606007520388,0.061669153502500504,10.588539646621236,0.061663489025265486,10.467933939174209,10.709661327562593
10.693391946339228,10.6927549777446,0.06228806406217918,0.06229889380104854,10.570576665632851,10.81493328985635,10.692656659745603,0.06235163614625098,10.692636191974795,0.06237321858826022,10.570543464182773,10.814972714668766
10.79444568251233,10.793801840706049,0.06295503045988309,0.06296580141424983,10.670315613773603,10.917288067638495,10.793668144194365,0.06294730134195645,10.79367657327374,0.06289112729966534,10.670122916801322,10.916991699182296
10.89247989678874,10.891829908131104,0.06368059432081732,0.06369128605204594,10.76692088725962,11.016738929002589,10.891837046062893,0.06375875654130697,10.891848615012261,0.06369808747522787,10.766569044253679,11.016687608081499
10.987622983449182,10.98696751977835,0.0644584466405671,0.06446904138768916,10.860533193586866,11.113401845969834,10.986991670914986,0.06445697877060508,10.987212594925868,0.06437539461187596,10.86032478486729,11.112932767831802
11.079996540252404,11.079336223176865,0.0652826300627724,0.0652931125957782,10.951285758670217,11.207386687683513,11.079306529454339,0.06536852167484863,11.079344136525059,0.06522873042772155,10.9508748437712,11.207379021931736
11.169715775017172,11.169051179846397,0.06614756459290935,0.0661579220350125,11.039304682695553,11.298797676997241,11.169041483370119,0.06613993038154878,11.169174525375624,0.06603782118190983,11.038952699614613,11.298346723711267
11.256889887881066,11.256221547225987,0.06704806032122602,0.06705828195312367,11.124709297131933,11.387733797320042,11.256266672270376,0.06702883384841807,11.256431997246963,0.06702790616194512,11.12465029171407,11.38706720722586
11.341622430233372,11.340950837305652,0.06797931966545982,0.06798939672205409,11.207612518979735,11.474289155631569,11.340976179738037,0.06799574483287585,11.34114792857812,0.06789737822323616,11.207068340267071,11.47402047124775
11.424011641410226,11.423337253046803,0.06893693144547426,0.06894685691309126,11.288121198810702,11.558553307282905,11.423309485425229,0.06902509435041532,11.423542574468879,0.06893342263555548,11.287267876228421,11.557959335654804
11.50415076428885,11.503474003725929,0.06991685883391345,0.06992662725389237,11.366336459729855,11.640611547722003,11.503455778069476,0.06992155289518888,11.503730166734755,0.06980525073479554,11.36559367975047,11.639737750388813
11.58212834093453,11.581449600353048,0.07091542292935318,0.07092503021204372,11.442354024989294,11.720545175716802,11.581439142217388,0.07090689348384159,11.581562589277048,0.07093606693511871,11.441867238617895,11.719746223287816
11.658028489447743,11.657348132310387,0.07192928340011615,0.07193872665183224,11.516264532562081,11.798431732058694,11.657305792993663,0.07179203780852497,11.657574199879058,0.07175748061378509,11.515825654544185,11.79729854209764
11.731931163135984,11.731249526333972,0.07295541736687698,0.07296469473119056,11.588153835510392,11.874345217157552,11.731205555960676,0.07303605181358984,11.731519657431921,0.07291177400496623,11.587269468147195,11.873701774525127
11.80391239310007,11.803229788926334,0.07399109744133718,0.07400020795521893,11.658103287438841,11.948356290413827,11.803147040278155,0.07402920699342828,11.803427329291564,0.07401232613461314,11.657130029006384,11.94730971735629
11.874044515282053,11.873361233245888,0.07503386962152298,0.07504281308620438,11.726190012705924,12.020532453785851,11.87324218708353,0.07517793278318356,11.873463306221225,0.07498226699200994,11.725148682155186,12.020191315693417
11.942396382974229,11.941712691471135,0.07608153156244618,0.07609030842844129,11.79248716137524,12.090938221567031,11.941514490538315,0.07615633228153047,11.94179134739672,0.07608870207874081,11.791000406036538,12.089757469168458
12.009033565737933,12.008349713587112,0.0771321115921246,0.07714072285756934,11.857064149128833,12.159635278045391,12.008341679631773,0.0772369789890351,12.008715410102537,0.0771651160119544,11.855816861534562,12.158687408241173
12.074018535628973,12.073334753489817,0.07818384872398855,0.07819229584529257,11.919986882546407,12.226682624433227,12.073258989842508,0.07819830873727426,12.073603276199607,0.07799427488599128,11.918530971118336,12.225696164592245
12.13741084157439,12.136727343252266,0.07923517382354432,0.07924345863727367,11.981317970284614,12.292136716219918,12.13667728357373,0.07933317575114979,12.137030009799362,0.07926546978379886,11.980060020616605,12.291383562141487
12.199267272694104,12.198584256344805,0.08028469201575243,0.08029281667064736,12.041116920779487,12.356051591910123,12.198718349146606,0.0803760182200895,12.199044639442327,0.08041756680705821,12.040128224990555,12.355060270350371
12.259642011310945,12.258959660552332,0.08133116636605385,0.08133913326411331,12.099440327150063,12.4184789939546,12.259116960110012,0.08142212784093927,12.259490333272343,0.08113975877728721,12.09825677410287,12.418041760495935
12.318586776344677,12.317905261283283,0.08237350282887322,0.0823813145744926,12.156342040010015,12.47946848255655,12.317795754746049,0.08244363589106404,12.31823594033332,0.08223735121532187,12.154950865048272,12.478247447856932
12.376150957739618,12.375470435919256,0.08341073642974237,0.08341839578596218,12.21187332890245,12.539067542936062,12.375574425797433,0.08354851667476461,12.375906068447517,0.08349609831179765,12.21076119393912,12.538198227007255
12.432381742531824,12.431702359810657,0.0844420186283932,0.08444952847939576,12.266083033066336,12.597321686554979,12.431721931442556,0.08450347074501788,12.432081379347652,0.08450361581005902,12.265040572550511,12.596504129204234
12.487324233120527,12.486646124482451,0.08546660579818567,0.08547396911725882,12.319017702225254,12.654274546739648,12.486550734575074,0.0855329600858349,12.486978220331267,0.0854583742665692,12.317829306586102,12.65305231392858
12.541021558269685,12.540344848575376,0.0864838487503786,0.08649106857264613,12.370721728063891,12.709967969086861,12.540270789212341,0.0865530395109778,12.540700822996353,0.08639163069977743,12.369258534302821,12.708860537405604
12.593514977328926,12.592839782011422,0.08749318322868442,0.08750026262798011,12.421237467027117,12.764442096995728,12.592821809784454,0.08762107490213097,12.59327018264781,0.08754030244240169,12.419748989420235,12.7631368541172
12.644843978129051,12.644170403838338,0.08849412129921644,0.08850106336855032,12.470605355043162,12.817735452633514,12.644308154809076,0.08859306738452169,12.644700001904,0.08853398206409346,12.469799995283902,12.816662527587221
12.695046368975316,12.694374514175962,0.08948624356253222,0.08949305139766443,12.518864014737325,12.8698850136146,12.694391334825315,0.08950778101582604,12.694939705630407,0.08954712892460667,12.51726601110978,12.868286295021258
12.74415836513187,12.74348832065745,0.09046919211737128,0.09047586880306771,12.566050355667182,12.920926285647719,12.74356709059272,0.09045353572394266,12.74393282030383,0.0903708088047459,12.565215132067957,12.919739490122264
12.792214670163055,12.791546519730733,0.09144266420941455,0.09144921280801312,12.61219966807535,12.970893371386117,12.791531062655455,0.09144555430034372,12.79203865718525,0.09142790804647198,12.610788425557505,12.969487524155404
12.839248552471402,12.838582373159806,0.09240640650260615,0.09241283004457022,12.657345710621739,13.019819035697873,12.83848742365581,0.0924990698900689,12.838981751849357,0.09234797247907497,12.656125182016153,13.01862097137168
12.88529191734822,12.884627780041445,0.09336020991502214,0.09336651139119949,12.701520792524644,13.067734767558246,12.88463495404016,0.0935326278645434,12.885077256544557,0.0934465081714251,12.699840624594543,13.066676928636529
12.930375374830327,12.92971334463067,0.09430390496575912,0.09431008732110267,12.74475585050884,13.1146708387525,12.929790070235857,0.0943752029889736,12.930250631835776,0.09417509675766131,12.74342073035471,13.113439067556467
12.974528303635877,12.973868440247697,0.09523735758372619,0.09524342371226531,12.787080520929733,13.160656359565662,12.973752137256197,0.09536054216617858,12.974295445100108,0.09534552683782882,12.785383975573971,13.159124946694185
13.01777891143303,13.017121269519928,0.09616046533346616,0.09616641807434559,12.828523207415033,13.205719331624822,13.017140865291616,0.09625593502226666,13.017535682350935,0.09621234129960138,12.827103256351602,13.204554108346294
13.06015429167734,13.059498921194663,0.09707315401715186,0.09707899615158058,12.869111144339731,13.249886698049595,13.059373198589952,0.09727125505056146,13.05976046630854,0.09716863793040095,12.86711507949517,13.248590408513056
13.101680477237446,13.101027423741964,0.09797537461567199,0.09798110886464585,12.908870456426463,13.293184391057466,13.101049161065326,0.09800288060007811,13.10162796596082,0.09792126105245101,12.907522993459942,13.291782936392217
13.142382491013128,13.14173179595159,0.09886710053521712,0.0988727295578977,12.94782621474106,13.335637377162119,13.141680245914106,0.09878867511383758,13.142171532528028,0.09874876119500078,12.946651044879337,13.333940236456948
13.182284393735845,13.18163609471395,0.09974832512900285,0.09975385152165167,12.986002489332721,13.377269700095178,13.181469522328127,0.0997911352837759,13.181897893896451,0.09969323952879572,12.984506470509164,13.376002897191944
13.221409329128576,13.220763460161828,0.10061905946672257,0.10062448576210338,13.02342239874928,13.418104521574376,13.220782865493272,0.10059720331353471,13.221362017674814,0.10052428588136769,13.022012447607347,13.416606236196715
13.259779566589728,13.259136158337462,0.10147933032702072,0.1014846589941951,13.060108156640608,13.458164160034316,13.259102980212536,0.10170941105098802,13.25960170085719,0.10159718577285222,13.058649970110654,13.45736593586
13.297416541554524,13.296775621538343,0.10232917839073043,0.10233441183518262,13.09608111564712,13.497470127429565,13.296854755919368,0.10238873502052812,13.297457548133707,0.10239611205515949,13.094682721281792,13.495717651882511
13.334340893676915,13.333702486484642,0.10316865661484396,0.10317379717887931,13.131361808755573,13.53604316421371,13.333744615868945,0.10324378384696384,13.334132623961386,0.10319610928110295,13.13024616788614,13.534662247564983
13.370572502965254,13.369936630441451,0.10399782876919435,0.10400287873256432,13.165969988290676,13.573903272592226,13.369847562264988,0.10410668717226608,13.370409604258343,0.10405054189358472,13.16411561080214,13.572584553634213
13.406130523996096,13.405497205420081,0.10481676811964315,0.1048217297003563,13.199924662698496,13.611069748141666,13.405576262823628,0.10485979368455983,13.405965174640626,0.10474408549024729,13.198823514155881,13.609750998183996
13.441033418322052,13.440402670574324,0.10562555624320472,0.10563043159848869,13.233244131266172,13.647561209882475,13.440426448388562,0.10569996271452835,13.440969031733818,0.1056703098384598,13.231757691906257,13.645954277305112
13.47529898518197,13.47467082289981,0.10642428196200887,0.10642907318939387,13.265946016911697,13.683395628887924,13.474777389356209,0.10641318534004221,13.475134661197618,0.10628298820204496,13.264710026500905,13.682211514264946
13.508944390614502,13.508318826337554,0.10721304038433006,0.10721774952282838,13.298047297167978,13.71859035550713,13.508434424780864,0.10730905501347199,13.509017004900965,0.10726735367211028,13.29670180135721,13.717473610017342
13.541986195069402,13.541363239375887,0.10799193204209732,0.10799656107345733,13.32956433347611,13.753162145275663,13.54137212339081,0.1079561945500171,13.54196887140792,0.1080037755226873,13.328367188865064,13.75147755486454
13.57444037960484,13.573820041239065,0.10876106211537143,0.10876561296538756,13.360512898894795,13.787127183583335,13.573850074804891,0.10878012350359788,13.574295487038885,0.10885826325819159,13.359336260268465,13.78529003044505
13.606322370753116,13.605704656744873,0.10952053973523054,0.10952501427509367,13.390908204325024,13.820501109164722,13.60563801623315,0.10975183980899401,13.606063981511642,0.10970369824369389,13.38893888205837,13.81933853824237
13.637647064131922,13.637031979908311,0.11027047735736964,0.11027487740504471,13.420764923342185,13.853299036474438,13.636916463387367,0.11028754338415457,13.637331031335576,0.11029509565731122,13.419456660840849,13.85116092975435
13.668428846873319,13.66781639636353,0.11101099019948879,0.11101531752110835,13.450097215721344,13.885535577005717,13.66763402321432,0.11123003596098181,13.668272503238299,0.11126373732544395,13.44825060871494,13.884175534708747
13.69868161893791,13.69807180467142,0.11174219573623888,0.1117464520475032,13.478918749735303,13.917224859607536,13.698186811862238,0.11184512945326333,13.698728501700199,0.11174735628993929,13.477055756827497,13.915837727613425
13.728418813377486,13.727811636576114,0.11246421324611523,0.11246840021369117,13.50724272329974,13.948380549852487,13.727833717488178,0.11247268452841262,13.728217560481925,0.1125570162096966,13.506297683375669,13.946920003020566
13.757653415605384,13.757048876269604,0.11317716340524701,0.11318128264815902,13.535081884034469,13.979015868504739,13.757088836861723,0.11316907915375894,13.757646723286257,0.11309937511464335,13.534246814779028,13.977716380408093
13.78639798173002,13.785796078719931,0.11388116792353094,0.11388522101453867,13.562448548305264,14.009143609134599,13.785877484540157,0.11394099377738513,13.78635616524715,0.11377778081270108,13.561222562601518,14.008129825040566
13.814664656003725,13.814065387115003,0.1145763492190079,0.11458033768596608,13.589354619306315,14.03877615492369,13.813998210905561,0.11466370571179192,13.814547457385714,0.1147224743506088,13.587545752446701,14.036885379414668
13.842465187435637,13.841868549470815,0.11526283012678352,0.11526675545398037,13.61581160423934,14.06792549470229,13.841726606043718,0.1152919174230019,13.842320962733108,0.11527538859122861,13.614197410585792,14.066235831676899
13.869810945614502,13.869216934449868,0.11594073363915817,0.11594459726862932,13.641830630641707,14.09660323825803,13.869043377185685,0.11607099851938538,13.869497286365458,0.11607500574603999,13.640415089846973,14.095356367850538
13.89671293578437,13.896121546432777,0.11661018267395573,0.1166139860067715,13.667422461912425,14.12482063095313,13.896263350968104,0.1167788335050316,13.896704532409938,0.11687123635131345,13.666253390739486,14.124235156495104
13.923181813213558,13.922593039883393,0.11727129986833461,0.11727504426585873,13.692597512081708,14.152588567685079,13.922561976905852,0.11718223503490004,13.923120109794734,0.11715246807701514,13.691531683293928,14.15104878252077
13.949227896894875,13.94864173304545,0.11792420739562824,0.11792789418074656,13.717365859866879,14.179917606224022,13.948536625387852,0.11798281059082294,13.949061292661884,0.11799838911334845,13.715860774572215,14.178389170375127
13.974861182612699,13.974277621006275,0.11856902680299779,0.11857265726131605,13.74173726205453,14.20681797995802,13.974368809531779,0.11866193211255657,13.97461763866848,0.11855359828531742,13.740357577912294,14.20531435425622
14.000091355410493,13.999510388161161,0.11920587886789474,0.11920945424890483,13.765721166246456,14.233299610075866,13.999443080553325,0.11907149235393667,14.000091334498546,0.11909164599298437,13.76439696609284,14.23130616938925
14.024927801490287,14.024349420109898,0.11983488347152246,0.11983840498973648,13.78932672300442,14.259372117215376,14.02407020785693,0.11996820554001089,14.02458318018913,0.1200987934319257,13.787483366906837,14.257444968269532
14.04937961957379,14.048803815015116,0.12045615948765868,0.12045962832371093,13.812562797426583,14.28504483260365,14.048873772143368,0.12051285607591128,14.049340714914607,0.12053496161623117,13.81122570180581,14.283739117371441
14.0734556317531,14.07288239445041,0.12106982468535755,0.12107324198707423,13.835437980186523,14.310326808714297,14.072892648502323,0.12121903496009902,14.07337615202145,0.12133421753504597,13.833862881580728,14.309098022751364
14.097164393857314,14.096593713764502,0.1216759956441899,0.12167936252762676,13.857960598063677,14.335226829465327,14.096566381710902,0.12172630259822186,14.09695850255829,0.12182736707275611,13.856800807242104,14.333746472424638
14.12051420535982,14.119946071986268,0.12227478768080784,0.12227810523125614,13.880138723992454,14.359753419980082,14.119775533661649,0.12220394694117544,14.120287238393615,0.12234302070459378,13.879142618606748,14.357984241955034
14.143513118849661,14.142947521293943,0.12286631478573398,0.1228695840586951,13.901980186655468,14.383914855932417,14.143097086458276,0.12279364609069833,14.143613079645945,0.12262299384739453,13.900992496257334,14.38217592069563
14.166168949088988,14.165605876070572,0.12345068956937932,0.12345391159150848,13.923492579644918,14.407719172496225,14.165473297892067,0.12351265224397903,14.165937362048794,0.12317835231787665,13.921926955063736,14.406538023255798
14.188489281677379,14.187928721566436,0.1240280232163871,0.12403119898640692,13.944683270214608,14.431174172918265,14.187886982851195,0.12406266774721847,14.188327459982393,0.1239490444165382,13.943037686363226,14.429599190215168
14.210481481342637,14.209923422188073,0.12459842544748455,0.12460155593706893,13.965559407643845,14.4542874367323,14.209951940276948,0.12475971321928095,14.21046403011266,0.12470935608707642,13.964198709415342,14.45277722740354
14.232152699876586,14.231597129432405,0.12516200448810078,0.12516509064272976,13.986127931233169,14.477066327631642,14.231566719069727,0.12516611311186976,14.232069541841817,0.12513097998844078,13.984717925748084,14.475691353584816
14.25350988373332,14.252956789483425,0.1257188670430782,0.1257219097828647,14.006395577950686,14.499518001016165,14.252913990085633,0.12570808472693837,14.253458783159275,0.12555267648422128,14.004822821882822,14.497827364829194
14.274559781306431,14.274009150487942,0.12626911827686743,0.1262721184973565,14.026368889746713,14.52164941122917,14.274072138171205,0.1263485083061763,14.27458855587588,0.1263814153716725,14.024802408644815,14.520760889270242
14.29530894990081,14.294760769526,0.12681286179865253,0.12681582037159356,14.04605422055342,14.54346731849858,14.294733907330189,0.12686688254380885,14.295374051268226,0.12680578838850837,14.044440990753234,14.54181586240227
14.315763762413766,14.31521801929069,0.12735019965190375,0.127353117425997,14.065457742985178,14.564978295596202,14.315303285806726,0.12744213320775866,14.3156955791361,0.12749308350146224,14.06434490223983,14.563662104057864
14.335930413739417,14.335387094491319,0.12788123230790305,0.12788411010952086,14.084585454754476,14.58618873422816,14.335513591654033,0.12806657799650634,14.335928379136035,0.12787404371246305,14.083221930024807,14.585253603457682
14.355814926909545,14.3552740179931,0.12840605866282867,0.1284088972967121,14.103443184817388,14.607104851168812,14.35517128181595,0.12850152410719207,14.35565826279829,0.1281837478516025,14.101672149053847,14.605878062617917
14.375423158983372,14.374884646705851,0.1289247760380231,0.12892757628795495,14.122036599261774,14.627732694149929,14.374846455592268,0.12908038313414819,14.375411464928641,0.12905412736000496,14.120255755108271,14.627208415172165
14.39476080669813,14.394224677233538,0.12943748018310466,0.12944024281255959,14.140371206950775,14.648078147516301,14.394344013290189,0.12965764287201376,14.39483796566113,0.1296286514130944,14.138800056722298,14.647374900891139
14.413833411891542,14.413299651295782,0.12994426528161301,0.12994699103438534,14.158452364933298,14.668146937658266,14.413427463773319,0.12996252966751673,14.414034657476034,0.1299821710484854,14.157719250560367,14.666644306800288
14.432646366706898,14.432114960932045,0.13044522395890867,0.13044791355971883,14.176285283632742,14.687944638231349,14.432146438998801,0.13058358217174967,14.432770411898932,0.1306486557965064,14.174615514596459,14.68639137693259
14.451204918590687,14.450675853498389,0.13094044729207163,0.13094310144715185,14.193875031824389,14.707476675172389,14.45082459627621,0.13094707384953413,14.451244201598445,0.1309107642374988,14.193048920031256,14.705894716905577
14.469514175092385,14.46898743646647,0.13143002482156863,0.13143264421922843,14.211226541411556,14.726748331521385,14.468739336535418,0.13143624941572996,14.469401414554124,0.1313380205836578,14.209619871402905,14.72516495123035
14.48757910847536,14.487054682033676,0.13191404456447908,0.13191662987565161,14.22834461200983,14.745764752057523,14.48690926868144,0.13195359925624975,14.487439507320394,0.13184616500243798,14.227150393201208,14.744591310353217
