"","PROVINCIA","ESTADILLO","NUMORDEN","ESPECIE","FRACCAB","ALTUMED"
"2343",18,1268,3,"122","5","11"
"2344",18,1268,4,"129","3","1"
"2345",18,1269,1,"103","35","4"
"2346",18,1269,2,"104","15","1"
"2347",18,1270,1,"103","65","8"
"2348",18,1270,2,"114","20","9"
"2349",18,1270,3,"101","2","12"
"2350",18,1271,1,"104","30","4"
"2351",18,1271,2,"101","10","4"
"2352",18,1271,3,"103","5","11"
"2353",18,1272,1,"103","40","3"
"2354",18,1273,1,"104","30","3"
"2355",18,1273,2,"116","5","6"
"2356",18,1275,1,"107","15","2"
"2357",18,1275,2,"104","2","1"
"2358",18,1279,1,"103","10","3"
"2359",18,1279,2,"104","5","1"
"2360",18,1279,3,"107","3","1"
"2361",18,1279,4,"101","2","4"
"2362",18,1280,1,"104","3","3"
"2363",18,1280,2,"129","3","1"
"2364",18,1280,3,"119","2","12"
"2365",18,1285,1,"103","20","22"
"2366",18,1285,2,"119","15","19"
"2367",18,1286,1,"103","5","4"
"2368",18,1286,2,"119","5","20"
"2369",18,1287,1,"129","25","2"
"2370",18,1287,2,"128","10","2"
"2371",18,1287,3,"103","5","3"
"2372",18,1288,1,"114","35","4"
"2373",18,1288,2,"103","15","3"
"2374",18,1288,3,"117","3","2"
"2375",18,1289,1,"103","20","4"
"2376",18,1289,2,"116","5","5"
"2377",18,1291,1,"103","40","3"
"2378",18,1291,2,"129","10","1"
"2379",18,1291,3,"119","5","10"
"2380",18,1292,1,"104","3","2"
"2381",18,1292,2,"103","2","4"
"2382",18,1296,1,"129","30","1"
"2383",18,1296,2,"104","5","1"
"2384",18,1299,1,"103","5","2"
"2385",18,1302,1,"129","5","1"
"2386",18,1303,1,"129","5","1"
"2387",18,1303,2,"103","5","15"
"2388",18,1304,1,"101","15","2"
"2389",18,1304,2,"129","10","2"
"2390",18,1304,3,"103","5","15"
"2391",18,1305,1,"129","5","1"
"2392",18,1306,1,"104","15","4"
"2393",18,1306,2,"129","5","1"
"2394",18,1306,3,"101","5","2"
"2395",18,1307,1,"104","5","3"
"2396",18,1307,2,"129","5","1"
"2397",18,1309,1,"103","15","3"
"2398",18,1309,2,"129","5","1"
"2399",18,1310,1,"103","25","25"
"2400",18,1310,2,"129","15","1"
"2401",18,1313,1,"129","15","1"
"2402",18,1313,2,"103","5","1"
"2403",18,1314,1,"129","15","1"
"2404",18,1314,2,"103","5","1"
"2405",18,1314,3,"128","5","1"
"2406",18,1314,4,"127","5","1"
"2407",18,1315,1,"101","5","1"
"2408",18,1315,2,"129","5","1"
"2409",18,1316,1,"101","30","3"
"2410",18,1316,2,"104","5","1"
"2411",18,1316,3,"129","5","1"
"2412",18,1318,1,"101","20","5"
"2413",18,1318,2,"129","5","1"
"2414",18,1321,1,"101","15","2"
"2415",18,1321,2,"116","5","5"
"2416",18,1321,3,"128","5","4"
"2417",18,1321,4,"129","5","1"
"2418",18,1321,5,"119","5","2"
"2419",18,1322,1,"103","20","5"
"2420",18,1322,2,"104","15","4"
"2421",18,1322,3,"129","10","3"
"2422",18,1322,4,"101","10","2"
"2423",18,1324,1,"104","15","10"
"2424",18,1324,2,"116","15","10"
"2425",18,1324,3,"129","10","1"
"2426",18,1324,4,"128","5","3"
"2427",18,1325,1,"129","5","1"
"2428",18,1325,2,"103","5","1"
"2429",18,1326,1,"103","30","20"
"2430",18,1326,2,"129","10","1"
"2431",18,1326,3,"127","5","1"
"2432",18,1328,1,"103","15","1"
"2433",18,1328,2,"129","5","1"
"2434",18,1329,1,"101","10","2"
"2435",18,1329,2,"129","5","1"
"2436",18,1331,1,"101","25","3"
"2437",18,1331,2,"103","10","10"
"2438",18,1331,3,"104","5","1"
"2439",18,1331,4,"129","5","1"
"2440",18,1334,1,"104","55","4"
"2441",18,1334,2,"129","5","1"
"2442",18,1335,1,"116","20","12"
"2443",18,1335,2,"104","10","5"
"2444",18,1335,3,"119","5","10"
"2445",18,1335,4,"101","5","3"
"2446",18,1336,1,"101","55","5"
"2447",18,1336,2,"129","5","1"
"2448",18,1337,1,"104","30","5"
"2449",18,1337,2,"101","10","5"
"2450",18,1337,3,"129","5","2"
"2451",18,1337,4,"128","5","1"
"2452",18,1338,1,"103","10","14"
"2453",18,1338,2,"129","5","1"
"2454",18,1338,3,"104","5","1"
"2455",18,1339,1,"103","70","1"
"2456",18,1339,2,"129","15","1"
"2457",18,1339,3,"116","10","12"
"2458",18,1339,4,"119","5","4"
"2459",18,1341,1,"129","20","1"
"2460",18,1341,2,"103","5","10"
"2461",18,1341,3,"127","5","2"
"2462",18,1342,1,"104","25","1"
"2463",18,1342,2,"103","15","20"
"2464",18,1342,3,"116","10","13"
"2465",18,1342,4,"129","5","1"
"2466",18,1343,1,"103","25","18"
"2467",18,1343,2,"101","10","2"
"2468",18,1343,3,"129","5","2"
"2469",18,1344,1,"104","15","1"
"2470",18,1344,2,"129","10","1"
"2471",18,1344,3,"101","5","1"
"2472",18,1345,1,"101","15","2"
"2473",18,1345,2,"104","5","1"
"2474",18,1345,3,"118","5","13"
"2475",18,1345,4,"103","5","17"
"2476",18,1345,5,"129","5","1"
"2477",18,1347,1,"119","5","10"
"2478",18,1347,2,"103","5","4"
"2479",18,1347,3,"129","5","1"
"2480",18,1348,1,"104","15","2"
"2481",18,1348,2,"116","10","5"
"2482",18,1348,3,"129","5","1"
"2483",18,1348,4,"101","5","1"
"2484",18,1349,1,"104","10","3"
"2485",18,1349,2,"103","5","5"
"2486",18,1350,1,"104","35","5"
"2487",18,1350,2,"116","15","10"
"2488",18,1350,3,"129","15","1"
"2489",18,1350,4,"119","5","5"
"2490",18,1352,1,"104","10","1"
"2491",18,1352,2,"129","5","1"
"2492",18,1353,1,"119","20","20"
"2493",18,1353,2,"116","10","15"
"2494",18,1353,3,"129","5","1"
"2495",18,1354,1,"104","15","6"
"2496",18,1354,2,"129","5","2"
"2497",18,1354,3,"116","5","1"
"2498",18,1356,1,"103","10","4"
"2499",18,1356,2,"116","5","4"
"2500",18,1357,1,"104","40","3"
"2501",18,1357,2,"129","15","2"
"2502",18,1357,3,"119","5","1"
"2503",18,1357,4,"116","5","4"
"2504",18,1358,1,"104","30","5"
"2505",18,1358,2,"103","15","13"
"2506",18,1358,3,"116","5","10"
"2507",18,1358,4,"119","5","10"
"2508",18,1359,1,"119","5","15"
"2509",18,1359,2,"104","5","5"
"2510",18,1359,3,"116","5","10"
"2511",18,1359,4,"103","5","15"
"2512",18,1360,1,"104","50","10"
"2513",18,1360,2,"129","15","1"
"2514",18,1360,3,"119","5","13"
"2515",18,1360,4,"128","5","1"
"2516",18,1361,1,"104","35","5"
"2517",18,1361,2,"129","10","1"
"2518",18,1361,3,"128","5","1"
"2519",18,1362,1,"103","10","10"
"2520",18,1362,2,"129","5","2"
"2521",18,1362,3,"119","5","1"
"2522",18,1363,1,"104","40","2"
"2523",18,1363,2,"116","10","5"
"2524",18,1363,3,"119","5","14"
"2525",18,1364,1,"104","15","3"
"2526",18,1366,1,"104","25","10"
"2527",18,1366,2,"103","10","14"
"2528",18,1366,3,"129","5","1"
"2529",18,1366,4,"128","5","2"
"2530",18,1367,1,"103","15","15"
"2531",18,1367,2,"119","5","10"
"2532",18,1370,1,"103","5","2"
"2533",18,1372,1,"104","15","3"
"2534",18,1372,2,"116","10","15"
"2535",18,1372,3,"119","5","15"
"2536",18,1373,1,"119","5","30"
"2537",18,1376,1,"103","15","4"
"2538",18,1376,2,"116","5","3"
"2539",18,1376,3,"129","5","1"
"2540",18,1377,1,"103","30","2"
"2541",18,1382,1,"103","45","1"
"2542",18,1390,1,"103","20","4"
"2543",18,1390,2,"119","5","21"
"2544",18,1394,1,"103","15","3"
"2545",18,1394,2,"122","5","2"
"2546",18,1395,1,"103","30","3"
"2547",18,1398,1,"103","20","4"
"2548",18,1398,2,"122","10","4"
"2549",18,1398,3,"129","5","1"
"2550",18,1398,4,"116","5","3"
"2551",18,1401,1,"103","50","3"
"2552",18,1401,2,"116","10","7"
"2553",18,1401,3,"122","5","3"
"2554",18,1402,1,"116","10","3"
"2555",18,1402,2,"122","5","3"
"2556",18,1403,1,"103","10","1"
"2557",18,1403,2,"119","5","4"
"2558",18,1406,1,"103","20","10"
"2559",18,1406,2,"129","10","1"
"2560",18,1406,3,"116","5","5"
"2561",18,1406,4,"119","5","8"
"2562",18,1406,5,"128","5","2"
"2563",18,1407,1,"119","5","4"
"2564",18,1407,2,"122","5","3"
"2565",18,1411,1,"103","10","9"
"2566",18,1411,2,"119","5","9"
"2567",18,1411,3,"128","5","2"
"2568",18,1411,4,"129","5","1"
"2569",18,1414,1,"129","10","2"
"2570",18,1414,2,"119","5","7"
"2571",18,1414,3,"103","5","3"
"2572",18,1416,1,"129","5","1"
"2573",18,1419,1,"104","20","2"
"2574",18,1420,1,"103","20","4"
"2575",18,1420,2,"101","20","5"
"2576",18,1422,1,"103","10","8"
"2577",18,1422,2,"129","5","2"
"2578",18,1423,1,"104","3","4"
"2579",18,1423,2,"129","2","2"
"2580",18,1424,1,"129","4","2"
"2581",18,1424,2,"119","2","7"
"2582",18,1426,1,"104","7","7"
"2583",18,1426,2,"129","4","3"
"2584",18,1426,3,"128","2","2"
"2585",18,1428,1,"129","3","2"
"2586",18,1429,1,"104","2","5"
"2587",18,1429,2,"105","2","20"
"2588",18,1429,3,"129","2","2"
"2589",18,1430,1,"114","15","5"
"2590",18,1430,2,"104","4","5"
"2591",18,1430,3,"101","3","5"
"2592",18,1430,4,"105","2","5"
"2593",18,1430,5,"129","2","2"
"2594",18,1431,1,"104","5","5"
"2595",18,1432,1,"104","2","5"
"2596",18,1432,2,"129","2","3"
"2597",18,1433,1,"104","3","5"
"2598",18,1433,2,"119","2","7"
"2599",18,1433,3,"129","2","2"
"2600",18,1433,4,"128","2","2"
"2601",18,1434,1,"104","3","5"
"2602",18,1434,2,"129","2","2"
"2603",18,1442,1,"104","7","5"
"2604",18,1442,2,"114","7","5"
"2605",18,1442,3,"105","2","10"
"2606",18,1442,4,"122","2","4"
"2607",18,1442,5,"117","2","4"
"2608",18,1442,6,"101","1","4"
"2609",18,1444,1,"104","5","7"
"2610",18,1444,2,"116","1","5"
"2611",18,1444,3,"128","1","3"
"2612",18,1445,1,"101","4","5"
"2613",18,1445,2,"104","2","3"
"2614",18,1445,3,"128","1","3"
"2615",18,1445,4,"129","1","2"
"2616",18,1446,1,"101","40","20"
"2617",18,1446,2,"114","10","7"
"2618",18,1446,3,"104","10","7"
"2619",18,1446,4,"119","2","7"
"2620",18,1446,5,"116","2","5"
"2621",18,1447,1,"104","1","4"
"2622",18,1448,1,"101","20","25"
"2623",18,1448,2,"104","20","10"
"2624",18,1448,3,"129","3","3"
"2625",18,1448,4,"128","3","3"
"2626",18,1448,5,"103","3","15"
"2627",18,1450,1,"104","30","5"
"2628",18,1450,2,"117","5","3"
"2629",18,1452,1,"104","2","5"
"2630",18,1452,2,"116","2","5"
"2631",18,1452,3,"129","2","2"
"2632",18,1452,4,"128","2","3"
"2633",18,1453,1,"104","10","5"
"2634",18,1453,2,"116","2","15"
"2635",18,1453,3,"119","2","15"
"2636",18,1454,1,"104","5","5"
"2637",18,1454,2,"116","2","10"
"2638",18,1454,3,"119","2","10"
"2639",18,1459,1,"104","15","7"
"2640",18,1459,2,"114","10","10"
"2641",18,1459,3,"116","3","15"
"2642",18,1459,4,"115","3","15"
"2643",18,1459,5,"117","3","5"
"2644",18,1459,6,"119","2","15"
"2645",18,1459,7,"129","2","2"
"2646",18,1459,8,"127","2","2"
"2647",18,1460,1,"104","10","5"
"2648",18,1460,2,"116","5","11"
"2649",18,1460,3,"119","1","10"
"2650",18,1460,4,"129","1","3"
"2651",18,1469,1,"104","2","3"
"2652",18,1469,2,"114","2","2"
"2653",18,1469,3,"116","1","1"
"2654",18,1473,1,"104","10","7"
"2655",18,1473,2,"114","5","7"
"2656",18,1473,3,"117","2","7"
"2657",18,1476,1,"104","5","5"
"2658",18,1476,2,"114","4","5"
"2659",18,1476,3,"117","3","5"
"2660",18,1481,1,"114","10","7"
"2661",18,1481,2,"104","10","7"
"2662",18,1481,3,"122","2","7"
"2663",18,1481,4,"129","2","2"
"2664",18,1488,1,"114","15","4"
"2665",18,1488,2,"103","10","2"
"2666",18,1488,3,"101","5","3"
"2667",18,1488,4,"117","3","2"
"2668",18,1489,1,"114","50","8"
"2669",18,1489,2,"101","6","4"
"2670",18,1489,3,"103","4","5"
"2671",18,1489,4,"122","1","5"
"2672",18,1490,1,"101","15","4"
"2673",18,1490,2,"114","8","4"
"2674",18,1490,3,"103","5","5"
"2675",18,1491,1,"114","12","8"
"2676",18,1491,2,"101","10","4"
"2677",18,1491,3,"103","2","4"
"2678",18,1491,4,"129","2","2"
"2679",18,1492,1,"114","15","6"
"2680",18,1492,2,"101","5","4"
"2681",18,1492,3,"103","5","5"
"2682",18,1492,4,"129","1","2"
"2683",18,1493,1,"103","5","4"
"2684",18,1493,2,"129","2","2"
"2685",18,1493,3,"128","1","1"
"2686",18,1494,1,"101","6","5"
"2687",18,1494,2,"114","3","5"
"2688",18,1494,3,"105","2","4"
"2689",18,1494,4,"103","1","3"
"2690",18,1495,1,"114","8","5"
"2691",18,1495,2,"103","4","4"
"2692",18,1495,3,"101","4","4"
"2693",18,1499,1,"114","15","6"
"2694",18,1499,2,"103","10","5"
"2695",18,1499,3,"101","5","4"
"2696",18,1502,1,"101","3","4"
"2697",18,1502,2,"114","2","7"
"2698",18,1502,3,"103","2","4"
"2699",18,1502,4,"104","2","4"
"2700",18,1503,1,"114","13","7"
"2701",18,1503,2,"103","5","5"
"2702",18,1503,3,"101","3","2"
"2703",18,1503,4,"129","1","1"
"2704",18,1504,1,"114","3","5"
"2705",18,1504,2,"101","3","4"
"2706",18,1504,3,"104","1","3"
"2707",18,1504,4,"105","1","5"
"2708",18,1505,1,"114","15","6"
"2709",18,1505,2,"101","3","5"
"2710",18,1505,3,"103","1","3"
"2711",18,1505,4,"129","1","2"
"2712",18,1511,1,"114","5","6"
"2713",18,1511,2,"101","5","5"
"2714",18,1511,3,"104","4","15"
"2715",18,1511,4,"105","3","12"
"2716",18,1511,5,"103","2","4"
"2717",18,1511,6,"129","1","2"
"2718",18,1511,7,"122","1","3"
"2719",18,1527,1,"114","30","8"
"2720",18,1527,2,"101","7","5"
"2721",18,1527,3,"103","3","5"
"2722",18,1527,4,"129","3","2"
"2723",18,1538,1,"103","8","5"
"2724",18,1538,2,"128","1","2"
"2725",18,1538,3,"101","1","3"
"2726",18,1538,4,"129","1","1"
"2727",18,1539,1,"114","17","7"
"2728",18,1539,2,"103","5","5"
"2729",18,1539,3,"101","2","4"
"2730",18,1539,4,"104","2","16"
"2731",18,1539,5,"122","1","16"
"2732",18,1543,1,"101","20","10"
"2733",18,1543,2,"103","20","10"
"2734",18,1543,3,"114","5","8"
"2735",18,1543,4,"128","5","4"
"2736",18,1550,1,"114","15","10"
"2737",18,1550,2,"103","10","6"
"2738",18,1550,3,"101","5","6"
"2739",18,1551,1,"114","15","12"
"2740",18,1551,2,"104","10","7"
"2741",18,1551,3,"103","5","15"
"2742",18,1551,4,"122","5","7"
"2743",18,1551,5,"129","2","2"
"2744",18,1551,6,"117","2","2"
"2745",18,1552,1,"114","15","6"
"2746",18,1552,2,"104","10","5"
"2747",18,1552,3,"122","5","4"
"2748",18,1552,4,"105","5","2"
"2749",18,1552,5,"129","5","8"
"2750",18,1553,1,"103","15","6"
"2751",18,1553,2,"114","10","6"
"2752",18,1553,3,"129","2","2"
"2753",18,1554,1,"114","15","8"
"2754",18,1554,2,"101","10","5"
"2755",18,1554,3,"105","5","7"
"2756",18,1554,4,"103","5","4"
"2757",18,1554,5,"122","2","10"
"2758",18,1555,1,"103","15","5"
"2759",18,1555,2,"101","15","7"
"2760",18,1555,3,"114","10","7"
"2761",18,1555,4,"122","2","10"
"2762",18,1556,1,"103","25","5"
"2763",18,1556,2,"101","2","10"
"2764",18,1556,3,"114","2","6"
"2765",18,1560,1,"114","15","8"
"2766",18,1560,2,"103","15","8"
"2767",18,1560,3,"101","2","4"
"2768",18,1570,1,"114","15","12"
"2769",18,1570,2,"103","10","6"
"2770",18,1570,3,"101","5","5"
"2771",18,1570,4,"122","2","3"
"2772",18,1575,1,"101","25","8"
"2773",18,1575,2,"103","10","6"
"2774",18,1575,3,"114","5","8"
"2775",18,1575,4,"129","5","2"
"2776",18,1578,1,"103","20","8"
"2777",18,1578,2,"129","5","2"
"2778",18,1581,1,"114","20","7"
"2779",18,1581,2,"103","10","6"
"2780",18,1581,3,"101","5","5"
"2781",18,1583,1,"104","10","3"
"2782",18,1583,2,"101","2","2"
"2783",18,1583,3,"105","2","4"
"2784",18,1584,1,"114","30","12"
"2785",18,1584,2,"103","10","10"
"2786",18,1584,3,"105","10","15"
"2787",18,1584,4,"101","5","8"
"2788",18,1585,1,"114","25","10"
"2789",18,1585,2,"103","20","10"
"2790",18,1585,3,"105","5","10"
"2791",18,1585,4,"122","5","4"
"2792",18,1595,1,"103","15","25"
"2793",18,1595,2,"119","5","15"
"2794",18,1595,3,"109","2","10"
"2795",18,1599,1,"104","15","2"
"2796",18,1599,2,"105","10","3"
"2797",18,1599,3,"101","5","4"
"2798",18,1609,1,"103","40","10"
"2799",18,1609,2,"114","15","8"
"2800",18,1609,3,"101","10","6"
"2801",18,1609,4,"129","5","3"
"2802",18,1615,1,"101","5","2"
"2803",18,1615,2,"122","2","2"
"2804",18,1615,3,"105","2","2"
"2805",18,1615,4,"103","2","2"
"2806",18,1615,5,"111","2","6"
"2807",18,1646,1,"105","5","3"
"2808",18,1646,2,"103","5","2"
"2809",18,1646,3,"102","2","2"
"2810",18,1646,4,"101","2","2"
"2811",18,1648,1,"114","25","7"
"2812",18,1648,2,"103","10","3"
"2813",18,1648,3,"102","5","2"
"2814",18,1657,1,"114","20","14"
"2815",18,1657,2,"101","10","10"
"2816",18,1657,3,"111","5","10"
"2817",18,1657,4,"122","5","3"
"2818",18,1667,1,"114","15","12"
"2819",18,1667,2,"104","5","4"
"2820",18,1667,3,"122","5","7"
"2821",18,1667,4,"103","5","15"
"2822",18,1667,5,"129","2","2"
"2823",18,1672,1,"103","15","3"
"2824",18,1672,2,"129","10","1"
"2825",18,1678,1,"103","15","22"
"2826",18,1678,2,"119","2","12"
"2827",18,1682,1,"103","40","3"
"2828",18,1682,2,"129","5","1"
"2829",18,1691,1,"103","40","17"
"2830",18,1691,2,"129","15","1"
"2831",18,1691,3,"116","5","13"
"2832",18,1691,4,"119","5","16"
"2833",18,1692,1,"103","15","13"
"2834",18,1694,1,"103","15","3"
"2835",18,1695,1,"103","30","4"
"2836",18,1695,2,"129","10","1"
"2837",18,1696,1,"103","20","3"
"2838",18,1696,2,"129","15","1"
"2839",18,1696,3,"101","5","2"
"2840",18,1699,1,"103","20","14"
"2841",18,1699,2,"128","5","3"
"2842",18,1699,3,"124","5","4"
"2843",18,1701,1,"103","10","3"
"2844",18,1701,2,"129","5","2"
"2845",18,1705,1,"103","60","13"
"2846",18,1705,2,"129","10","5"
"2847",18,1705,3,"128","5","3"
"2848",18,1707,1,"103","10","5"
"2849",18,1707,2,"128","5","3"
"2850",18,1707,3,"129","5","2"
"2851",18,1707,4,"105","5","1"
"2852",18,1709,1,"103","20","3"
"2853",18,1709,2,"129","10","2"
"2854",18,1709,3,"128","5","2"
"2855",18,1710,1,"103","20","8"
"2856",18,1711,1,"103","30","9"
"2857",18,1711,2,"124","10","4"
"2858",18,1719,1,"103","15","15"
"2859",18,1723,1,"103","10","1"
"2860",18,1737,1,"114","20","11"
"2861",18,1737,2,"122","10","6"
"2862",18,1737,3,"105","5","3"
"2863",18,1737,4,"103","5","3"
"2864",18,1737,5,"101","5","4"
"2865",18,1737,6,"107","5","10"
"2866",18,1744,1,"103","20","4"
"2867",18,1744,2,"104","15","7"
"2868",18,1744,3,"122","5","7"
"2869",18,1744,4,"107","5","11"
"2870",18,1774,1,"104","10","12"
"2871",18,1791,1,"114","40","6"
"2872",18,1791,2,"103","10","4"
"2873",18,1796,1,"114","35","7"
"2874",18,1796,2,"103","10","5"
"2875",18,1798,1,"103","20","5"
"2876",18,1798,2,"101","15","5"
"2877",18,1798,3,"114","10","5"
"2878",18,1802,1,"114","25","10"
"2879",18,1802,2,"122","5","12"
"2880",18,1802,3,"101","2","4"
"2881",18,1802,4,"104","2","3"
"2882",18,1802,5,"111","2","3"
"2883",18,1832,1,"103","5","6"
"2884",18,1832,2,"114","5","11"
"2885",18,1834,1,"114","20","7"
"2886",18,1834,2,"103","10","3"
"2887",18,1834,3,"101","5","10"
"2888",18,1834,4,"129","5","2"
"2889",18,1843,1,"103","5","3"
"2890",18,1844,1,"114","35","11"
"2891",18,1844,2,"101","10","5"
"2892",18,1844,3,"103","5","4"
"2893",18,1844,4,"113","5","4"
"2894",18,1858,1,"103","1","10"
"2895",18,1859,1,"103","10","5"
"2896",18,1859,2,"119","5","25"
"2897",18,1859,3,"114","5","5"
"2898",18,1579,1,"101","10","6"
"2899",18,1579,2,"103","10","6"
"2900",18,1579,3,"114","10","6"
"2901",18,1579,4,"122","2","3"
"2902",18,1579,5,"117","2","3"
"2903",18,1579,6,"129","2","2"
"2904",18,1580,1,"103","15","8"
"2905",18,1582,1,"101","25","3"
"2906",18,1582,2,"104","5","2"
"2907",18,1582,3,"114","2","2"
"2908",18,1586,1,"114","20","6"
"2909",18,1586,2,"104","10","6"
"2910",18,1586,3,"101","5","5"
"2911",18,1586,4,"129","5","2"
"2912",18,1587,1,"104","15","4"
"2913",18,1587,2,"101","5","4"
"2914",18,1587,3,"114","5","3"
"2915",18,1587,4,"117","5","2"
"2916",18,1588,1,"114","35","6"
"2917",18,1588,2,"101","15","6"
"2918",18,1588,3,"103","15","5"
"2919",18,1589,1,"119","40","20"
"2920",18,1589,2,"103","10","20"
"2921",18,1589,3,"101","2","8"
"2922",18,1590,1,"103","10","7"
"2923",18,1590,2,"129","5","2"
"2924",18,1591,1,"104","60","7"
"2925",18,1591,2,"117","5","4"
"2926",18,1591,3,"114","5","7"
"2927",18,1592,1,"103","50","15"
"2928",18,1592,2,"114","40","15"
"2929",18,1592,3,"101","10","10"
"2930",18,1593,1,"114","10","4"
"2931",18,1593,2,"101","5","4"
"2932",18,1593,3,"103","5","3"
"2933",18,1597,1,"104","10","2"
"2934",18,1597,2,"101","5","2"
"2935",18,1597,3,"122","2","2"
"2936",18,1598,1,"104","10","2"
"2937",18,1598,2,"101","5","2"
"2938",18,1598,3,"122","5","3"
"2939",18,1598,4,"114","2","2"
"2940",18,1600,1,"114","15","8"
"2941",18,1600,2,"103","15","6"
"2942",18,1600,3,"101","5","5"
"2943",18,1600,4,"117","2","2"
"2944",18,1600,5,"122","2","10"
"2945",18,1601,1,"103","25","10"
"2946",18,1601,2,"114","20","10"
"2947",18,1601,3,"101","15","10"
"2948",18,1602,1,"101","30","15"
"2949",18,1602,2,"103","25","12"
"2950",18,1602,3,"114","20","8"
"2951",18,1603,1,"103","20","6"
"2952",18,1603,2,"114","10","5"
"2953",18,1603,3,"101","10","4"
"2954",18,1603,4,"129","5","3"
"2955",18,1604,1,"104","40","6"
"2956",18,1604,2,"114","15","7"
"2957",18,1604,3,"117","5","7"
"2958",18,1605,1,"104","5","5"
"2959",18,1607,1,"103","85","11"
"2960",18,1608,1,"119","15","8"
"2961",18,1608,2,"114","10","6"
"2962",18,1608,3,"103","5","5"
"2963",18,1611,1,"103","35","5"
"2964",18,1611,2,"114","15","5"
"2965",18,1611,3,"101","10","6"
"2966",18,1612,1,"104","20","4"
"2967",18,1612,2,"114","15","5"
"2968",18,1612,3,"101","5","5"
"2969",18,1612,4,"129","2","2"
"2970",18,1613,1,"114","15","5"
"2971",18,1613,2,"104","5","3"
"2972",18,1613,3,"129","5","2"
"2973",18,1618,1,"103","15","7"
"2974",18,1618,2,"101","15","5"
"2975",18,1618,3,"114","5","6"
"2976",18,1618,4,"129","5","2"
"2977",18,1618,5,"105","5","4"
"2978",18,1619,1,"104","25","6"
"2979",18,1619,2,"103","10","12"
"2980",18,1619,3,"101","10","6"
"2981",18,1619,4,"114","5","7"
"2982",18,1619,5,"129","2","2"
"2983",18,1619,6,"105","2","15"
"2984",18,1622,1,"103","50","12"
"2985",18,1622,2,"114","20","13"
"2986",18,1622,3,"104","15","3"
"2987",18,1622,4,"101","5","3"
"2988",18,1623,1,"119","25","10"
"2989",18,1623,2,"103","20","6"
"2990",18,1623,3,"114","5","6"
"2991",18,1623,4,"101","5","5"
"2992",18,1624,1,"103","40","10"
"2993",18,1624,2,"114","15","10"
"2994",18,1624,3,"122","5","5"
"2995",18,1628,1,"114","25","8"
"2996",18,1628,2,"103","20","8"
"2997",18,1628,3,"101","10","6"
"2998",18,1631,1,"102","5","2"
"2999",18,1631,2,"103","2","2"
"3000",18,1631,3,"114","2","2"
"3001",18,1631,4,"122","2","2"
"3002",18,1633,1,"102","15","7"
"3003",18,1633,2,"114","10","8"
"3004",18,1633,3,"103","5","6"
"3005",18,1633,4,"122","2","4"
"3006",18,1634,1,"103","40","8"
"3007",18,1634,2,"114","10","4"
"3008",18,1635,1,"103","10","6"
"3009",18,1635,2,"114","10","6"
"3010",18,1636,1,"103","35","6"
"3011",18,1636,2,"101","5","3"
"3012",18,1636,3,"114","5","3"
"3013",18,1636,4,"129","5","2"
"3014",18,1637,1,"103","55","25"
"3015",18,1637,2,"109","10","16"
"3016",18,1637,3,"119","10","20"
"3017",18,1638,1,"103","30","15"
"3018",18,1638,2,"114","30","15"
"3019",18,1638,3,"101","10","5"
"3020",18,1640,1,"114","15","6"
"3021",18,1640,2,"103","10","6"
"3022",18,1640,3,"101","10","5"
"3023",18,1640,4,"129","5","2"
"3024",18,1640,5,"102","2","6"
"3025",18,1642,1,"114","15","10"
"3026",18,1642,2,"102","15","6"
"3027",18,1642,3,"103","10","8"
"3028",18,1642,4,"101","5","5"
"3029",18,1643,1,"105","5","5"
"3030",18,1643,2,"103","5","2"
"3031",18,1643,3,"114","2","2"
"3032",18,1643,4,"101","2","2"
"3033",18,1643,5,"102","2","3"
"3034",18,1644,1,"104","10","4"
"3035",18,1644,2,"114","10","4"
"3036",18,1644,3,"122","2","2"
"3037",18,1644,4,"101","2","3"
"3038",18,1644,5,"102","2","2"
"3039",18,1644,6,"129","2","2"
"3040",18,1645,1,"104","10","3"
"3041",18,1645,2,"102","5","2"
"3042",18,1645,3,"122","5","4"
"3043",18,1649,1,"101","10","4"
"3044",18,1649,2,"114","10","10"
"3045",18,1649,3,"122","5","8"
"3046",18,1649,4,"103","5","10"
"3047",18,1649,5,"129","2","2"
"3048",18,1650,1,"103","35","12"
"3049",18,1650,2,"119","5","15"
"3050",18,1658,1,"104","10","2"
"3051",18,1658,2,"102","5","3"
"3052",18,1658,3,"122","5","4"
"3053",18,1659,1,"103","15","12"
"3054",18,1659,2,"101","15","6"
"3055",18,1659,3,"114","10","10"
"3056",18,1659,4,"122","2","8"
"3057",18,1659,5,"129","2","3"
"3058",18,1661,1,"105","20","5"
"3059",18,1661,2,"111","5","6"
"3060",18,1661,3,"101","5","2"
"3061",18,1661,4,"103","5","1"
"3062",18,1662,1,"105","10","2"
"3063",18,1662,2,"103","5","2"
"3064",18,1662,3,"102","5","2"
"3065",18,1662,4,"101","5","1"
"3066",18,1662,5,"117","5","1"
"3067",18,1664,1,"114","20","9"
"3068",18,1664,2,"101","10","4"
"3069",18,1664,3,"105","5","4"
"3070",18,1664,4,"103","5","2"
"3071",18,1664,5,"102","5","2"
"3072",18,1665,1,"114","15","9"
"3073",18,1665,2,"103","15","8"
"3074",18,1665,3,"101","5","6"
"3075",18,1668,1,"103","20","12"
"3076",18,1668,2,"114","15","10"
