"","PROVINCIA","ESTADILLO","TIPO","ST","ESPECIE","PAE","FORMA","DN","DS","CRE","HT","VCC","VSC","IAVC","VLE"
"2599",18,1705,2,10,43,0,3,138,116,2,8,36.351714,25.685185,0.233191,0
"2600",18,1705,3,10,43,0,2,342.5,296.5,2,10,495.062431,371.01222,1.285996,0
"2601",18,1705,4,10,43,0,5,278.5,238.5,2,9,186.765553,136.969271,0.596177,0
"2602",18,1707,1,1,21,0,2,314.5,281.5,26,10,357.723698,310.931206,15.415409,0
"2603",18,1707,2,1,21,0,2,180.5,154.5,8,5.5,62.408026,49.566704,1.490613,0
"2604",18,1707,3,1,21,0,2,167,147,10,9.5,91.758555,75.345273,2.92151,0
"2605",18,1707,4,1,21,0,2,179,159,9,12,131.919767,109.472008,3.556165,0
"2606",18,1709,1,2,21,0,3,165,150,36,7.5,61.911528,52.748064,6.229139,0
"2607",18,1709,2,2,21,0,3,131,120,35,7.5,34.887271,29.976016,4.104028,0
"2608",18,1709,3,1,21,0,2,126.5,106.5,31,8,47.67982,37.11041,5.253869,0
"2609",18,1709,4,2,21,0,3,139.5,118.5,43,6,38.68124,30.438926,5.045915,0
"2610",18,1710,1,12,45,0,4,162,133,0,5,41.246083,27.800715,0,0
"2611",18,1710,2,11,45,0,5,128.5,107.5,0,4,24.314889,17.016999,0,0
"2612",18,1710,3,11,45,0,5,92,74,0,3.5,11.622282,7.519331,0,0
"2613",18,1710,4,11,45,0,5,83,69,0,3.5,9.5084,6.571272,0,0
"2614",18,1711,1,10,43,0,2,197.5,172.5,0,11,140.393786,107.100595,0,0
"2615",18,1711,2,10,43,0,2,155,134,24,9,78.199745,58.445562,4.924775,0
"2616",18,1711,3,10,43,0,2,208.5,170.5,33,10,137.693809,92.076979,8.844802,0
"2617",18,1711,4,10,43,0,2,154.5,131.5,29,10.5,84.178126,60.980895,6.29421,0
"2618",18,1719,1,10,43,0,3,173,146,2,11,54.577547,38.871161,0.279751,0
"2619",18,1719,2,10,43,0,2,413.5,371.5,5,12,567.548418,458.10974,3.041848,0
"2620",18,1719,3,10,43,0,3,137,122,11,8,36.80402,29.185947,1.258157,0
"2621",18,1719,4,10,43,0,2,228.5,195.5,7,12.5,157.757297,115.481009,2.119114,0
"2622",18,1723,1,8,26,0,2,277.5,209.5,34,8.5,234.71042,151.840473,13.004382,0
"2623",18,1723,2,8,26,0,2,221,172,36,6,124.074739,82.799314,8.871912,0
"2624",18,1723,4,1,21,0,2,192,159,29,6,77.309693,58.949714,5.727421,0
"2625",18,1723,3,8,26,0,2,215,168,30,7,112.003352,75.130123,6.979845,0
"2626",18,1737,1,4,24,0,3,170.5,136.5,14,5,57.065056,39.479771,2.309366,0
"2627",18,1737,2,4,24,0,3,277.5,212.5,19,8.5,149.683919,103.067508,5.104579,0
"2628",18,1737,3,4,24,0,3,146,119,17,5,36.6346,25.917991,2.04667,0
"2629",18,1737,4,4,24,0,3,279.5,228.5,14,6,140.713934,105.565042,3.560326,0
"2630",18,1744,1,3,24,0,2,229,192,36,7.5,138.138311,105.998091,10.085927,0
"2631",18,1744,2,8,26,0,2,245.5,193.5,33,6,131.026834,87.244501,7.895622,0
"2632",18,1744,3,3,24,0,2,227,193,39,9,154.085288,120.270537,12.150651,0
"2633",18,1744,4,3,24,0,2,266,228,30,10,238.935528,188.334138,12.966794,0
"2634",18,1774,1,6,25,0,2,184,151,17,7,84.164411,59.479349,4.142818,0
"2635",18,1774,2,6,25,0,2,165,135,21,6,60.338492,42.484917,3.961275,0
"2636",18,1774,3,7,25,0,3,133.5,111.5,16,5,35.078157,25.320826,2.183663,0
"2637",18,1774,4,7,25,0,3,125,104,16,6,35.139464,25.248707,2.318544,0
"2638",18,1788,1,8,26,0,2,234.5,208.5,10,9.5,203.704208,156.34694,4.158752,0
"2639",18,1788,2,8,26,0,2,174,165,16,6,82.263354,68.922838,3.497175,0
"2640",18,1788,3,8,26,0,2,156,146,14,8.5,82.939474,68.586236,3.446618,0
"2641",18,1788,4,8,26,0,2,335,301,14,12,506.764761,409.729753,10.145057,0
"2642",18,1791,1,5,24,0,5,176,131,9,4,52.953003,33.316895,1.366722,0
"2643",18,1791,2,5,24,0,5,126,86,12,4,28.891956,16.117359,1.342373,0
"2644",18,1791,3,5,24,0,5,215.5,174.5,15,4,76.436087,53.639178,2.647625,0
"2645",18,1791,4,5,24,0,5,263,171,14,5.5,126.083275,68.215594,3.382169,0
"2646",18,1796,1,5,24,0,5,157,124,10,4.5,45.325446,30.823984,1.443212,0
"2647",18,1796,2,5,24,0,5,159,134,9,5,48.566456,35.778981,1.381747,0
"2648",18,1796,3,5,24,0,5,264.5,199.5,11,6,132.335206,88.516373,2.798056,0
"2649",18,1796,4,4,24,0,3,151,109,11,5,40.596081,24.49889,1.46801,0
"2650",18,1798,1,3,24,0,2,370,320,28,9,391.653317,317.893862,14.680451,0
"2651",18,1798,2,3,24,0,2,303,266,12,6.5,180.437525,147.698226,3.638588,0
"2652",18,1798,3,4,24,0,3,162,117,17,6,53.933837,32.570785,2.740217,0
"2653",18,1798,4,5,24,0,5,162,128,18,5,50.240335,34.183753,2.689636,0
"2654",18,1802,1,3,24,0,2,230,198,5,9,157.143248,124.509109,1.763027,0
"2655",18,1802,2,3,24,0,2,217,185,6,8.5,129.705224,96.86094,1.842635,0
"2656",18,1802,3,3,24,0,2,330,299,4,10,354.617252,303.913256,2.234375,0
"2657",18,1802,4,5,24,0,5,231.5,188.5,6,8,117.881896,87.203283,1.571824,0
"2658",18,1832,1,4,24,0,3,129.5,108.5,22,7,39.583337,28.957939,3.091315,0
"2659",18,1832,2,4,24,0,3,129.5,114.5,15,6.5,36.963044,28.775602,2.055218,0
"2660",18,1832,3,4,24,0,3,150,121,15,6,47.107855,32.901536,2.289618,0
"2661",18,1832,4,3,24,0,2,184,159,16,7,100.094127,75.928557,4.27363,0
"2662",18,1834,1,3,24,0,2,350.5,295.5,17,9,400.925795,315.441366,9.834594,0
"2663",18,1834,2,3,24,0,2,246.5,207.5,11,7,143.397359,110.575324,3.245857,0
"2664",18,1834,3,3,24,0,2,245,209,12,8.5,174.126968,136.463798,4.311763,0
"2665",18,1834,4,3,24,0,2,168,141,15,7.5,71.869292,52.685917,3.145032,0
"2666",18,1843,1,5,24,0,5,159.5,135.5,12,6,52.901344,39.342266,1.972043,0
"2667",18,1843,2,5,24,0,5,159,143,10,5.5,50.635419,40.163998,1.592986,0
"2668",18,1843,3,3,24,0,2,167.5,156.5,9,6.5,66.936012,55.258522,1.811705,0
"2669",18,1843,4,3,24,0,2,169.5,152.5,11,6.5,71.997338,57.131221,2.333598,0
"2670",18,1844,1,3,24,0,2,149.5,119.5,16,8.5,63.976801,44.17419,3.309637,0
"2671",18,1844,2,3,24,0,2,141.5,125.5,19,9.5,68.885484,53.812601,4.37565,0
"2672",18,1844,3,3,24,0,2,220.5,183.5,17,10.5,164.104529,119.084188,6.259866,0
"2673",18,1844,4,3,24,0,2,232,197,16,7.5,116.508778,90.799907,4.000541,0
"2674",18,1846,1,13,58,0,2,167.5,147.5,0,22,192.730773,149.45329,0,0
"2675",18,1846,2,13,58,0,2,190.5,166.5,0,21,237.461276,181.397506,0,0
"2676",18,1846,3,13,58,0,2,159.5,133.5,0,22.5,184.145898,129.004009,0,0
"2677",18,1846,4,13,58,0,2,183.5,157.5,0,21,217.682171,160.365831,0,0
"2678",18,1848,1,13,58,0,2,127.5,102.5,0,11,63.154618,40.816191,0,0
"2679",18,1848,2,13,58,0,2,126.5,106.5,0,12.5,69.368987,49.16811,0,0
"2680",18,1848,3,13,58,0,2,130.5,97.5,0,13,70.253271,39.215229,0,0
"2681",18,1848,4,13,58,0,2,125,102,0,10.5,52.232625,34.779407,0,0
"2682",18,1849,1,13,58,0,2,148,142,0,17,115.52303,106.346164,0,0
"2683",18,1849,2,13,58,0,2,133,124,0,15.5,88.240032,76.701833,0,0
"2684",18,1849,3,13,58,0,2,143.5,133.5,0,15.5,102.91732,89.073229,0,0
"2685",18,1849,4,13,58,0,2,135,126,0,15,92.529272,80.603277,0,0
"2686",18,1851,1,13,58,0,2,244.5,234.5,0,26,486.117734,447.166677,0,0
"2687",18,1851,2,13,58,0,2,276,264,0,26.5,608.162955,556.428866,0,0
"2688",18,1851,3,13,58,0,2,231,216,0,22,372.989313,326.121875,0,0
"2689",18,1851,4,13,58,0,2,282,269,0,26.5,610.243035,555.276347,0,0
"2690",18,1852,1,13,58,0,2,134,124,0,18,106.307624,91.03286,0,0
"2691",18,1852,2,13,58,0,2,137,127,0,18.5,111.894055,96.155321,0,0
"2692",18,1852,3,13,58,0,2,195,185,0,23,273.283214,245.97286,0,0
"2693",18,1852,4,13,58,0,2,179.5,171.5,0,19.5,191.203209,174.539818,0,0
"2694",18,1854,1,13,58,0,2,190.5,181.5,0,23.5,250.515012,227.403453,0,0
"2695",18,1854,2,13,58,0,2,205.5,195.5,0,25,313.211477,283.470284,0,0
"2696",18,1854,3,13,58,0,2,182.5,171.5,0,23,232.760036,205.546898,0,0
"2697",18,1854,4,13,58,0,2,184.5,174.5,0,20,210.689532,188.469501,0,0
"2698",18,1856,1,13,58,0,2,227.5,216.5,0,24,369.662558,334.779197,0,0
"2699",18,1856,2,13,58,0,2,211.5,200.5,0,24,314.563458,282.693798,0,0
"2700",18,1856,3,13,58,0,2,218,209,0,24,338.552105,311.17529,0,0
"2701",18,1856,4,13,58,0,2,226,215,0,24,342.999277,310.422539,0,0
"2702",18,1857,1,13,58,0,2,230,218,0,24.5,393.200399,353.24113,0,0
"2703",18,1857,2,13,58,0,2,259.5,249.5,0,37.5,689.34531,637.240252,0,0
"2704",18,1857,3,13,58,0,2,238,226,0,36.5,585.759166,528.180128,0,0
"2705",18,1857,4,13,58,0,2,227,217,0,36,528.832534,483.265641,0,0
"2706",18,1858,1,13,58,0,2,152.5,137.5,0,12.5,93.512058,76.020956,0,0
"2707",18,1858,2,13,58,0,2,160.5,146.5,0,14,115.28988,96.054201,0,0
"2708",18,1858,3,13,58,0,2,156,143,0,13,94.156598,79.117697,0,0
"2709",18,1858,4,13,58,0,2,127,112,0,12,63.524426,49.404824,0,0
"2710",18,1859,1,13,58,0,2,189,161,0,15,165.162114,119.850149,0,0
"2711",18,1859,4,13,58,0,2,140.5,118.5,0,14.5,94.824376,67.453431,0,0
"2712",18,1859,2,13,58,0,2,174.5,150.5,0,15,148.821835,110.700299,0,0
"2713",18,1859,3,13,58,0,2,227,202,0,20,317.7305,251.599591,0,0
"2714",18,1579,1,8,26,0,5,255.5,225.5,26,4,117.181342,89.2174,5.474171,0
"2715",18,1582,1,8,26,0,2,165,134,8,8.5,94.009359,66.211703,2.173235,0
"2716",18,1582,2,8,26,0,2,226,201,20,8,163.539143,125.558452,6.707488,0
"2717",18,1582,3,8,26,0,2,238,210,27,9.5,208.515938,158.710635,10.767972,0
"2718",18,1582,4,8,26,0,2,325,280,20,9,361.321116,278.505066,10.50462,0
"2719",18,1586,1,5,24,0,5,163.5,136.5,7,4,46.332978,33.751531,1.007582,0
"2720",18,1586,2,5,24,0,5,157.5,118.5,8,3,38.174072,24.367248,0.978929,0
"2721",18,1586,3,5,24,0,5,199,159,6,3.5,62.402563,43.064384,0.964878,0
"2722",18,1586,4,5,24,0,5,266,189,11,6,133.698816,82.311465,2.811447,0
"2723",18,1592,1,8,26,0,2,362,310,27,10.5,509.171493,389.693992,17.776468,0
"2724",18,1592,2,8,26,0,2,585.5,545.5,29,11.5,1568.310224,1345.43973,37.009576,0
"2725",18,1592,4,8,26,0,2,460,402,21,13,1069.97196,846.652209,23.335954,0
"2726",18,1592,3,8,26,0,2,453,403,31,13.5,997.730973,805.725428,32.099597,0
"2727",18,1593,1,8,26,0,2,410.5,321.5,21,8.5,524.412918,362.459287,12.767169,0
"2728",18,1593,2,8,26,0,2,398,330,27,7.5,487.748854,362.430832,15.562601,0
"2729",18,1593,3,8,26,0,2,437,392,30,8.5,679.533059,553.883597,21.928362,0
"2730",18,1597,1,8,26,0,2,470.5,394.5,8,12.5,983.991568,741.260038,8.153859,0
"2731",18,1598,1,8,26,0,2,332.5,274.5,13,8.5,416.981727,305.350763,7.82439,0
"2732",18,1598,2,8,26,0,2,343.5,293.5,19,10,485.733255,370.774361,12.748847,0
"2733",18,1598,3,8,26,0,2,344.5,308.5,14,8.5,405.400647,326.562227,7.898376,0
"2734",18,1598,4,8,26,0,2,242.5,198.5,20,8,182.746151,127.52091,7.015401,0
"2735",18,1600,1,5,24,0,5,141.5,99.5,4,4.5,37.541055,21.844883,0.545002,0
"2736",18,1600,2,5,24,0,5,191,128,5,3.5,57.929377,31.47611,0.780022,0
"2737",18,1600,3,5,24,0,5,194,154,7,4.5,66.518458,45.528588,1.225361,0
"2738",18,1600,4,5,24,0,5,213,174,6,4.5,78.795559,55.900356,1.139971,0
"2739",18,1604,1,8,26,0,2,266,209,12,10,269.302605,178.603372,5.806252,0
"2740",18,1604,4,8,26,0,2,232.5,187.5,17,11,214.482784,146.961493,7.348478,0
"2741",18,1604,2,8,26,0,2,253,206,9,9.5,229.598051,159.183514,3.929519,0
"2742",18,1604,3,8,26,0,2,297,246,12,8.5,289.520066,210.884581,5.609048,0
"2743",18,1608,1,9,26,0,3,130,107,74,4.5,33.100206,23.700359,5.887135,0
"2744",18,1613,1,8,26,0,5,390,307,13,5.5,286.6313,199.425867,4.603932,0
"2745",18,1613,4,8,26,0,2,383.5,303.5,8,7.5,381.620124,267.358909,3.869368,0
"2746",18,1613,2,8,26,0,2,379.5,308.5,14,8,446.188951,323.479796,7.911986,0
"2747",18,1613,3,8,26,0,2,275.5,204.5,5,8,247.648188,156.607288,2.188676,0
"2748",18,1622,1,9,26,0,3,103.5,79.5,32,3.5,17.569151,11.525608,2.12879,0
"2749",18,1622,2,9,26,0,3,149.5,113.5,18,4.5,42.772606,27.631484,2.332435,0
"2750",18,1631,1,5,24,0,5,194,144,4,5,69.657949,43.664869,0.741849,0
"2751",18,1631,2,5,24,0,5,198.5,160.5,6,6,78.647041,55.09061,1.219045,0
"2752",18,1631,3,5,24,0,5,146.5,99.5,5,4.5,39.980263,22.145942,0.697662,0
"2753",18,1631,4,5,24,0,5,203.5,179.5,5,6,82.274964,63.880826,1.041047,0
"2754",18,1633,1,5,24,0,5,129.5,92.5,4,3.5,28.639419,17.033357,0.453403,0
"2755",18,1633,2,5,24,0,5,153,113,6,4.5,43.253756,26.930855,0.863931,0
"2756",18,1633,4,5,24,0,5,138.5,69.5,8,4,34.29615,11.902168,0.994827,0
"2757",18,1633,3,5,24,0,5,136.5,94.5,4,2.5,27.19245,15.479274,0.408907,0
"2758",18,1635,1,5,24,0,5,235,190,18,7,114.255531,83.761389,4.331661,0
"2759",18,1635,2,5,24,0,5,246,197,14,6.5,120.172478,87.022814,3.436709,0
"2760",18,1635,3,5,24,0,5,212,176,12,5.5,85.298884,61.717484,2.426808,0
"2761",18,1635,4,5,24,0,5,207,179,18,6,84.858075,64.422602,3.623109,0
"2762",18,1636,1,4,24,0,3,142,117,17,5,37.186972,26.660785,2.130525,0
"2763",18,1636,2,4,24,0,3,209.5,165.5,25,6,90.852211,61.801562,5.189904,0
"2764",18,1636,3,4,24,0,3,191,149,26,5.5,79.089258,52.938867,5.085512,0
"2765",18,1636,4,4,24,0,3,163.5,139.5,29,5.5,49.574673,37.05561,4.017651,0
"2766",18,1637,1,8,26,0,2,620,540,46,11,1457.734243,1160.035659,50.639771,0
"2767",18,1637,2,8,26,0,2,466,391,39,10,865.200327,652.326771,33.674726,0
"2768",18,1637,3,8,26,0,2,448.5,384.5,32,11.5,888.71867,687.599966,29.749275,0
"2769",18,1643,1,9,26,0,3,135.5,95.5,42,4,31.759095,18.539975,3.855453,0
"2770",18,1644,1,5,24,0,5,404.5,372.5,12,7,305.792842,266.87299,4.653935,0
"2771",18,1644,2,8,26,0,2,515.5,455.5,12,9,995.926016,805.88021,11.249605,0
"2772",18,1644,3,8,26,0,2,245,199,30,6.5,131.389091,90.822421,7.275774,0
"2773",18,1644,4,8,26,0,2,519.5,434.5,11,9,949.474057,719.727534,9.769677,0
"2774",18,1645,1,8,26,0,2,261.5,203.5,7,6.5,190.909588,125.071709,2.473781,0
"2775",18,1645,4,8,26,0,2,340,281,8,8,409.431115,300.226897,4.673842,0
"2776",18,1645,2,8,26,0,2,205.5,149.5,13,6,117.664982,71.771032,3.512294,0
"2777",18,1645,3,8,26,0,2,387.5,302.5,11,9,541.465642,372.65647,7.432097,0
"2778",18,1649,1,4,24,0,3,153.5,114.5,11,5.5,44.367686,27.996355,1.57971,0
"2779",18,1649,2,4,24,0,3,164.5,137.5,18,5.5,56.15571,40.966008,2.964565,0
"2780",18,1649,3,4,24,0,3,125.5,112.5,24,6,35.93495,28.401863,3.104472,0
"2781",18,1649,4,3,24,0,2,187.5,147.5,12,7,86.678733,58.647113,2.772542,0
"2782",18,1650,1,8,26,0,2,485,403,38,11,989.949325,744.382642,36.209095,0
"2783",18,1650,2,8,26,0,5,421,331,32,8.5,367.599703,255.356537,13.065605,0
"2784",18,1658,1,5,24,0,5,138,103,4,4,34.072032,21.517065,0.506911,0
"2785",18,1658,2,5,24,0,5,134,95,11,4,32.302847,19.013055,1.306938,0
"2786",18,1658,3,4,24,0,3,142.5,105.5,5,5,38.876421,24.284694,0.696937,0
"2787",18,1658,4,5,24,0,5,140.5,114.5,4,5.5,40.464049,28.621938,0.591528,0
"2788",18,1659,1,5,24,0,5,262,225,18,6.5,134.714528,106.428053,4.608947,0
"2789",18,1661,1,8,26,0,2,209.5,199.5,16,5.5,83.469244,70.221013,2.980141,0
"2790",18,1662,1,8,26,0,2,272.5,244.5,12,9.5,270.940767,209.997262,5.706527,0
"2791",18,1662,2,8,26,0,2,304,254,18,10,375.10051,276.123689,10.509942,0
"2792",18,1662,3,8,26,0,2,314,280,20,11,418.895365,332.517727,12.585917,0
"2793",18,1662,4,8,26,0,2,434.5,369.5,18,9.5,721.773761,553.084174,14.327129,0
"2794",18,1664,1,3,24,0,2,464.5,429.5,14,10.5,758.222858,664.697186,11.719641,0
"2795",18,1664,4,3,24,0,2,270.5,237.5,12,10,224.970954,182.445583,5.063369,0
"2796",18,1664,2,5,24,0,5,362,321,16,9,279.129626,233.366331,6.259943,0
"2797",18,1664,3,5,24,0,5,545,486,17,11.5,652.401843,549.017028,10.427922,0
"2798",18,1665,1,5,24,0,5,134,112,11,4.5,34.011891,24.810312,1.376084,0
"2799",18,1665,3,5,24,0,5,149.5,134.5,10,4.5,41.476753,32.911009,1.383519,0
"2800",18,1665,4,5,24,0,5,143,131,10,4,36.342801,29.398701,1.26441,0
"2801",18,1665,2,5,24,0,5,132.5,108.5,12,4,31.650325,22.52036,1.403494,0
"2802",18,1670,1,1,21,0,5,91.5,77.5,14,4,13.639752,10.695227,1.02181,0
"2803",18,1670,2,1,21,0,5,91.5,72.5,18,4,13.639752,9.827654,1.262267,0
"2804",18,1670,3,1,21,0,5,96.5,83.5,24,4,15.249573,12.2707,1.699485,0
"2805",18,1670,4,1,21,0,5,103,87,16,4,17.48318,13.6626,1.326911,0
"2806",18,1674,1,1,21,0,2,152.5,129.5,30,6.5,54.510355,42.877734,5.044567,0
"2807",18,1674,3,2,21,0,3,129,110,38,4.5,30.865848,24.402161,3.899239,0
"2808",18,1674,4,1,21,0,2,168.5,144.5,38,6.5,63.421466,50.486269,6.55056,0
"2809",18,1674,2,2,21,0,3,130,102,30,5,30.404897,21.626376,3.197729,0
"2810",18,1688,1,2,21,0,3,153.5,132.5,31,5.5,41.157845,33.022186,3.891319,0
"2811",18,1688,2,2,21,0,3,130,117,27,5.5,29.508103,24.857626,2.853917,0
"2812",18,1688,3,2,21,0,3,145,124,35,6.5,32.903648,26.104305,3.583661,0
"2813",18,1688,4,2,21,0,3,127.5,112.5,33,5.5,33.579934,27.650646,3.857341,0
"2814",18,1689,1,10,43,0,4,493,449,12,14,346.594738,287.488719,3.712833,0
"2815",18,1689,2,10,43,0,4,472.5,430.5,19,13,380.494667,315.857548,6.671358,0
"2816",18,1704,1,10,43,0,5,347.5,302.5,13,7.5,254.75778,193.049462,4.162408,0
"2817",18,1704,2,10,43,0,4,294.5,251.5,7,9,156.900834,114.427559,1.641844,0
"2818",18,1704,3,10,43,0,4,319,289,11,9,182.788822,150.02511,2.757567,0
"2819",18,1704,4,10,43,0,4,262,232,15,9,105.778405,82.941217,2.614145,0
"2820",18,1712,1,10,43,0,3,140.5,112.5,32,7,35.837329,22.97672,3.168397,0
"2821",18,1712,2,10,43,0,4,191,167,23,8.2,57.112534,43.661398,2.857613,0
"2822",18,1712,3,10,43,0,4,125,102,22,6,27.021747,17.992592,1.908681,0
"2823",18,1712,4,10,43,0,4,215,186,25,6.5,87.993819,65.856877,4.26221,0
"2824",18,1726,1,9,26,0,3,162,132,31,5,47.847859,33.83806,3.934204,0
"2825",18,1726,2,9,26,0,3,182,141,40,4.5,68.348169,45.341154,6.316207,0
"2826",18,1726,3,9,26,0,3,167,127,43,5,59.21299,38.337494,6.225902,0
"2827",18,1726,4,9,26,0,3,145,115,41,4.5,41.812687,28.58617,4.732487,0
"2828",18,1733,1,5,24,0,5,129,107,22,3.5,28.43928,20.555139,2.228421,0
"2829",18,1736,1,3,24,0,2,255.5,216.5,41,10.5,224.053677,174.169013,16.654636,0
"2830",18,1746,1,3,24,0,2,525.5,463.5,9,19,1297.18375,1077.754448,11.50522,0
"2831",18,1746,2,3,24,0,2,437.5,375.5,15,13.5,820.942148,660.21489,14.389357,0
"2832",18,1748,1,5,24,0,5,185,159,32,5.5,66.633191,50.230982,5.285139,0
"2833",18,1749,1,3,24,0,2,246.5,225.5,22,7,155.059022,131.736091,6.78289,0
"2834",18,1749,2,3,24,0,2,233,205,21,7.5,130.170121,105.819935,5.746316,0
"2835",18,1749,3,3,24,0,2,218.5,192.5,28,7,129.45474,100.378117,7.88605,0
"2836",18,1752,1,4,24,0,3,145,125,27,6,46.323702,35.043352,3.912857,0
"2837",18,1752,2,4,24,0,3,162,130,27,6.5,54.796286,38.022224,4.209317,0
"2838",18,1752,3,4,24,0,3,152.5,116.5,30,5,44.597284,29.047602,3.945503,0
"2839",18,1752,4,4,24,0,3,174.5,154.5,31,7,66.026606,51.480089,5.358189,0
"2840",18,1758,1,11,45,0,5,151.5,97.5,0,4,33.520913,13.883527,0,0
"2841",18,1761,1,3,24,0,2,274.5,224.5,36,9,189.37101,140.871976,11.778034,0
"2842",18,1761,3,3,24,0,2,354.5,301.5,28,8.5,322.22927,256.274197,12.574109,0
"2843",18,1761,2,3,24,0,2,313.5,260.5,31,8.5,290.536119,222.482139,13.975689,0
"2844",18,1761,4,3,24,0,2,289.5,246.5,33,8.5,244.805037,193.19605,13.414817,0
"2845",18,1764,1,11,45,0,5,79.5,67.5,0,4,9.532945,6.872273,0,0
"2846",18,1764,2,11,45,0,5,83.5,72.5,0,4,10.490588,7.90866,0,0
"2847",18,1764,3,11,45,0,5,80,71,0,4,9.650208,7.601047,0,0
"2848",18,1764,4,11,45,0,5,77,68,0,4,8.957114,6.985612,0,0
"2849",18,1766,1,11,45,0,5,147,133,0,5,36.527777,29.901423,0,0
"2850",18,1766,2,11,45,0,5,133,122,0,5,30.05143,25.286081,0,0
"2851",18,1766,3,12,45,0,4,177.5,163.5,0,6,58.538617,49.668524,0,0
"2852",18,1766,4,11,45,0,5,163,156,0,5.5,47.529383,43.534761,0,0
"2853",18,1776,1,9,26,0,3,90,74,36,4.5,12.059696,8.624009,1.753441,0
"2854",18,1776,2,9,26,0,3,90.5,72.5,42,4.5,12.182873,8.43544,1.944148,0
"2855",18,1781,1,11,45,0,5,130.5,115.5,0,4.5,27.047216,21.186807,0,0
"2856",18,1781,2,11,45,0,5,133,122,0,4.5,28.066792,23.616153,0,0
"2857",18,1787,1,8,26,0,2,452.5,387.5,23,10,846.321422,653.937845,20.476693,0
"2858",18,1787,4,8,26,0,2,290,240,25,6,155.309519,113.010361,6.215384,0
"2859",18,1787,2,4,24,0,3,151,119,13,5.5,43.105014,29.232022,1.823357,0
"2860",18,1787,3,9,26,0,3,232.5,169.5,15,4,96.07592,57.750834,2.922197,0
"2861",18,1789,1,5,24,0,5,125,120,10,4.5,29.984283,25.422834,1.184167,0
"2862",18,1789,2,5,24,0,5,183.5,172.5,18,5,62.974275,52.308457,3.006887,0
"2863",18,1794,1,4,24,0,3,132.5,110.5,16,3.5,32.754485,23.82928,1.891273,0
"2864",18,1794,2,5,24,0,5,293.5,241.5,29,6,159.801962,120.870476,7.681513,0
"2865",18,1794,3,3,24,0,2,359.5,309.5,21,8,319.894193,258.220357,9.37933,0
"2866",18,1794,4,5,24,0,5,215,172,18,4.5,80.141901,55.394082,3.302711,0
"2867",18,1800,1,5,24,0,5,153.5,107.5,17,3.5,38.977936,22.551795,2.080495,0
"2868",18,1800,2,5,24,0,5,257.5,219.5,11,4,105.555823,82.650104,2.290546,0
"2869",18,1800,3,5,24,0,5,227.5,187.5,11,4,84.325924,63.341294,2.062309,0
"2870",18,1800,4,5,24,0,5,176,141,4,4,52.953003,36.666549,0.620635,0
"2871",18,1801,1,5,24,0,5,216,170,7,4.5,80.818904,54.715295,1.340878,0
"2872",18,1810,1,3,24,0,2,294.5,275.5,31,8.5,251.16055,220.790787,12.796962,0
"2873",18,1811,1,4,24,0,3,164,139,21,6.5,56.795784,42.123303,3.457484,0
"2874",18,1811,2,3,24,0,2,472.5,443.5,19,13,927.112099,826.091911,18.973671,0
"2875",18,1812,1,5,24,0,5,296.5,272.5,24,6,162.7753,140.369965,6.4996,0
"2876",18,1812,3,5,24,0,5,169.5,135.5,13,5.5,56.859173,39.264553,2.158306,0
"2877",18,1812,2,5,24,0,5,195,162,27,5.5,73.30548,53.084565,4.785566,0
"2878",18,1812,4,3,24,0,2,245.5,211.5,12,6,114.284614,90.631078,2.824387,0
"2879",18,1818,1,11,45,0,5,76.5,69.5,0,3,7.338917,6.057295,0,0
"2880",18,1827,1,11,45,0,5,137,122,0,4,27.549664,21.847152,0,0
"2881",18,1827,2,11,45,0,5,106.5,88.5,0,3,13.9902,9.660759,0,0
"2882",18,1831,1,5,24,0,5,84,78,22,4.5,14.586419,11.966179,1.626603,0
"2883",18,1831,2,5,24,0,5,77,73,18,4.5,12.457921,10.435219,1.269918,0
"2884",18,1831,3,4,24,0,3,77.5,61.5,16,5,9.911293,6.780903,0.91285,0
"2885",18,1831,4,4,24,0,3,120,106,22,4.5,24.070358,18.71896,2.006507,0
"2886",18,1837,1,3,24,0,2,240.5,211.5,21,7,119.067475,96.741704,5.103422,0
"2887",18,1837,2,3,24,0,2,212,182,26,7.5,107.571652,80.986247,6.29892,0
"2888",18,1837,3,3,24,0,2,266.5,234.5,19,8,164.017227,133.352472,5.81159,0
"2889",18,1837,4,3,24,0,2,233,200,14,9,154.329861,121.854997,4.648484,0
"2890",18,1838,1,12,45,0,4,271.5,230.5,0,6.5,108.926827,78.512181,0,0
"2891",18,1838,2,12,45,0,4,599,551,0,10,540.347425,457.217284,0,0
"2892",18,1838,3,12,45,0,4,333.5,317.5,0,7,264.463545,239.696448,0,0
"2893",18,1838,4,12,45,0,4,434,403,0,8.5,204.303397,176.159562,0,0
"2894",18,1839,1,12,45,0,4,244,212,0,8,117.847541,88.96365,0,0
"2895",18,1839,2,12,45,0,4,328,300,0,9,176.3648,147.538965,0,0
"2896",18,1839,3,12,45,0,4,160.5,124.5,0,5,34.827187,20.955934,0,0
"2897",18,1839,4,12,45,0,4,175,126,0,5,48.351435,25.065384,0,0
"2898",18,1230,1,7,25,0,3,146.5,132.5,30,6,45.791987,36.168182,4.493309,0
"2899",18,1230,2,9,26,0,3,158,117,36,4.5,46.513557,29.063574,4.428625,0
