"","PROVINCIA","ESTADILLO","NUMORDEN","TIPO","DIAMCOPA1","DIAMCOPA2","CORTEZA1","CORTEZA2","CRECIMI1","CRECIMI2","DIAMETR4","DIAMFF","ALTURFF","ALTUPV"
"1630",18,1021,2,"2","2.8","3.0","13","13","12","12",NA,"8","3.5","1.9"
"1631",18,1021,3,"3","2.3","3.3","13","11","10","10","9",NA,NA,NA
"1632",18,1021,4,"4","3.3","3.5","12","14","11","11",NA,"8","3.0","1.8"
"1633",18,1022,1,"1","2.3","2.4","8","7","7","7",NA,"8","1.4","1.5"
"1634",18,1022,2,"2","4.1","4.2","13","14","8","8",NA,"8","1.9","1.1"
"1635",18,1022,3,"3","3.4","3.0","10","8","8","8",NA,"8","2.3","1.6"
"1636",18,1029,1,"1","6.9","6.2","22","24","13","15","21",NA,NA,NA
"1637",18,1029,2,"2","5.4","4.8","27","25","10","11","21",NA,NA,NA
"1638",18,1029,3,"3","7.3","6.0","23","21","11","13","20",NA,NA,NA
"1639",18,1029,4,"4","5.4","5.0","30","26","12","11","17",NA,NA,NA
"1640",18,1032,1,"1","2.2","2.6","9","9","8","8",NA,"8","1.5","0.1"
"1641",18,1033,1,"1","2.3","2.1","10","9",NA,NA,NA,NA,NA,NA
"1642",18,1033,2,"2","3.9","3.6","9","9",NA,NA,NA,"13","2.0",NA
"1643",18,1035,1,"1","3.8","3.6","14","12","10","10",NA,"8","2.1","0.1"
"1644",18,1035,2,"2","2.4","2.7","8","6","8","8",NA,"8","1.4","0.1"
"1645",18,1035,3,"3","2.5","3.2","12","13","8","8",NA,"8","1.4","0.1"
"1646",18,1036,1,"1","3.4","3.3","10","12",NA,NA,NA,NA,NA,NA
"1647",18,1036,2,"2","4.1","2.8","9","7",NA,NA,NA,"11","2.0",NA
