"","CPROVINCIA","CESTADILLO","CESPECIE","CCDIAMETR","NARBOLES","NVCC","NVSC","NVLE","NIAVC","NAREAB"
"1726",18,907,26,55,10.18,13.6832816,10.3927717,0.7849219,0.4435809,2.2387478
"1727",18,907,26,65,5.09,11.5216718,9.1863678,0.5808332,0.4858217,1.6053018
"1728",18,911,26,40,14.14,9.5530475,6.9463651,0.5802038,0.2617633,1.8997878
"1729",18,914,24,10,636.62,10.152612,7.1098103,1.1124934,0.8493147,4.2934162
"1730",18,914,24,20,31.83,2.0615315,1.4199681,0.2542214,0.0995196,0.7920985
"1731",18,916,26,15,95.49,3.8259747,2.4311467,0.3796387,0.2968495,1.594246
"1732",18,916,26,20,127.32,11.4491045,7.2448883,1.0138268,0.7228087,3.9542823
"1733",18,916,26,25,70.73,10.8001267,7.20433,0.9320269,0.4695615,3.4454438
"1734",18,916,26,30,70.73,19.5543851,13.612863,1.4790066,0.6377877,5.2029751
"1735",18,916,26,35,42.44,14.8670497,10.4724737,1.1970498,0.4441365,4.0784824
"1736",18,916,26,40,14.14,9.6006337,6.9827498,0.5584301,0.2631342,1.8360103
"1737",18,916,26,45,10.18,7.5830308,5.5437503,0.488109,0.2098565,1.5717777
"1738",18,916,26,50,20.37,23.2541597,17.4410503,1.2305742,0.7058709,3.8649921
"1739",18,916,26,55,5.09,7.3686257,5.6245146,0.3869493,0.24488,1.1859305
"1740",18,918,24,10,381.97,8.614067,5.4367857,0.9360605,0.5751607,3.4328587
"1741",18,918,24,15,159.15,7.6611487,5.2743489,0.8149404,0.3239759,2.7020094
"1742",18,918,24,20,63.66,5.522618,3.9508796,0.695485,0.1791512,2.0721217
"1743",18,918,24,25,42.44,6.1881934,4.526675,0.7141306,0.193405,2.000663
"1744",18,920,25,15,63.66,2.2589855,1.5592797,0.1959675,0.2268531,0.8323615
"1745",18,920,25,20,31.83,3.5080499,2.4269163,0.2143085,0.1671923,0.7965548
"1746",18,920,25,25,28.29,5.7398481,4.1530583,0.3822264,0.2010274,1.2614257
"1747",18,920,26,20,31.83,4.4376743,2.9507432,0.3047595,0.2115838,1.1663992
"1748",18,920,26,25,28.29,5.168148,3.5092425,0.3810621,0.2078845,1.4037771
"1749",18,920,26,30,70.73,19.5776343,13.6278885,1.2585991,0.6375939,4.5070078
"1750",18,920,26,35,14.14,4.4894358,3.1468926,0.3406074,0.1385571,1.1808345
"1751",18,921,26,10,127.32,1.5130674,0.9453043,0.1488926,0.1269165,0.7140202
"1752",18,921,26,15,95.49,5.0687875,3.2157586,0.4687369,0.365945,1.9266158
"1753",18,921,26,20,31.83,4.4770969,2.979216,0.2740553,0.2121949,1.0608985
"1754",18,921,26,25,42.44,6.9335946,4.6699501,0.4843847,0.2982951,1.8188981
"1755",18,921,26,30,28.29,9.8333986,6.924525,0.6200658,0.2946268,2.1712108
"1756",18,921,26,35,42.44,20.727801,14.8421694,1.1877651,0.5779756,4.0497103
"1757",18,921,26,40,28.29,15.704446,11.3089533,1.0763773,0.4309162,3.5525974
"1758",18,921,26,45,5.09,3.8760098,2.8361832,0.2388433,0.1072692,0.7708902
"1759",18,922,26,40,14.14,5.4892736,3.8857748,0.5236582,0.1593235,1.7335974
"1760",18,922,26,50,5.09,3.6339797,2.6499683,0.3041284,0.0999338,0.9564913
"1761",18,925,26,45,5.09,5.8972106,4.4267439,0.2816184,0.1796647,0.893032
"1762",18,925,26,60,5.09,9.6131225,7.5162799,0.4570335,0.3646664,1.3759401
"1763",18,927,24,15,31.83,1.58943,1.0972845,0.1827513,0.0659697,0.5967548
"1764",18,927,24,20,31.83,2.3988669,1.7021945,0.3258539,0.0823658,0.9800987
"1765",18,927,24,25,28.29,3.6291949,2.6498929,0.4730657,0.1025417,1.3267353
"1766",18,930,24,15,31.83,2.0400551,1.4052495,0.2145345,0.0988766,0.6847548
"1767",18,930,24,20,31.83,2.4162593,1.6648695,0.2509046,0.1096291,0.783224
"1768",18,930,24,25,28.29,6.8847846,5.1149596,0.469836,0.2237531,1.317527
"1769",18,930,24,30,28.29,9.0357568,6.7892683,0.7981893,0.2761989,2.0783966
"1770",18,930,24,35,28.29,12.6523326,9.6432247,1.0718799,0.3595771,2.6766732
"1771",18,933,24,20,31.83,1.7317687,1.203199,0.2763917,0.0688791,0.8510049
"1772",18,933,24,30,28.29,9.2578731,6.9639286,0.8048044,0.2813965,2.0911854
"1773",18,933,24,35,28.29,6.8835864,5.2054607,1.1191635,0.1617384,2.7777167
"1774",18,933,24,40,28.29,13.3460506,10.2058396,1.3823585,0.3736915,3.3294243
"1775",18,933,24,45,5.09,2.6167202,2.2346423,0.3318802,0.005093,0.7673821
"1776",18,933,26,30,14.14,4.3793736,3.0658968,0.3120417,0.1363784,1.0920154
"1777",18,933,45,15,63.66,2.9971528,2.4015661,0.9019918,0,1.2566464
"1778",18,934,24,20,31.83,2.9703288,2.1330462,0.3473462,0.0937327,1.0353064
"1779",18,934,24,25,14.14,3.102935,2.2945316,0.257638,0.10344,0.7140188
"1780",18,934,26,15,31.83,1.6383861,1.039906,0.1417816,0.1198468,0.5890549
"1781",18,934,26,25,28.29,6.1803135,4.2493343,0.3696837,0.2264269,1.3660159
"1782",18,934,26,30,84.88,32.1024926,22.7079566,1.6560181,0.9414701,5.8679817
"1783",18,934,26,35,28.29,15.3712488,11.0666831,0.8286803,0.4252404,2.8114799
"1784",18,934,26,40,14.14,9.5832315,6.9694431,0.5133196,0.2626319,1.7030116
"1785",18,934,26,45,5.09,4.1083647,3.0158082,0.2339953,0.1145797,0.7569058
"1786",18,935,26,15,63.66,4.5017501,2.8686256,0.3043839,0.3029801,1.2537116
"1787",18,935,26,25,183.91,39.5769511,27.1683076,2.5347151,1.4554688,9.3245706
"1788",18,935,26,30,84.88,30.3295297,21.3884616,1.6684943,0.9017354,5.9100634
"1789",18,935,26,35,42.44,22.8388984,16.4259755,1.2912688,0.6292628,4.3645815
"1790",18,935,26,40,28.29,19.2374555,13.9990124,1.0284642,0.5291444,3.410379
"1791",18,935,26,45,5.09,4.6754957,3.4577538,0.2244642,0.1335272,0.7293216
"1792",18,935,26,50,5.09,6.5006532,4.9139,0.3041284,0.2051348,0.9564913
"1793",18,935,26,55,5.09,6.0393782,4.5410063,0.3604066,0.1855059,1.1130338
"1794",18,935,26,60,5.09,9.0953875,7.0729755,0.4431852,0.3348586,1.3386599
"1795",18,936,26,10,127.32,1.9176649,0.4468563,0.1335628,0.6256446,0.6480154
"1796",18,936,26,15,95.49,6.1678801,3.9028657,0.5021658,0.4118422,2.048815
"1797",18,936,26,20,63.66,10.3876139,6.9951041,0.5692656,0.4470632,2.1947124
"1798",18,936,26,25,70.73,16.8928336,11.6671978,0.8841125,0.589173,3.2863014
"1799",18,936,26,30,56.58,21.6137031,15.2945494,1.0718219,0.6318036,3.8106967
"1800",18,936,26,35,84.88,45.0176327,32.3716421,2.3778433,1.2471867,8.1095696
"1801",18,936,26,40,70.73,47.9575038,34.8857083,2.5289403,1.3165155,8.4032133
"1802",18,936,26,45,15.27,13.382789,9.871359,0.732106,0.3789848,2.3566675
"1803",18,937,26,10,254.64,3.9250806,2.4701874,0.3675461,0.3309023,1.7191159
"1804",18,937,26,15,31.83,2.0934994,1.2647061,0.1610839,0.1774355,0.6601558
"1805",18,937,26,20,31.83,4.155015,2.7467192,0.266661,0.207242,1.0353064
"1806",18,937,26,25,127.32,25.9556692,17.753356,1.6509492,0.9812458,6.1128493
"1807",18,937,26,30,84.88,25.9584066,18.1642726,1.701478,0.8128583,6.0127749
"1808",18,939,26,10,381.97,7.9508872,5.0345437,0.7484868,0.6709592,3.3952345
"1809",18,939,26,15,95.49,3.1847902,2.0245152,0.2982914,0.2570735,1.2873093
"1810",18,942,26,50,5.09,5.9440418,4.4643486,0.3400703,0.1815776,1.0567924
"1811",18,942,26,55,5.09,8.4743832,6.5467326,0.4228549,0.3008272,1.2836993
"1812",18,943,26,25,14.14,2.2536821,1.514865,0.1930216,0.0984631,0.711205
"1813",18,943,26,35,14.14,5.7414962,4.0730486,0.4227364,0.1648394,1.4320003
"1814",18,943,26,45,20.37,11.9349214,8.6179096,0.9484159,0.3269339,3.0633162
"1815",18,943,26,50,5.09,4.355314,3.207634,0.2849676,0.1226374,0.9025071
"1816",18,951,26,20,31.83,4.5409054,3.0253041,0.3127172,0.2131881,1.1935542
"1817",18,951,26,30,14.14,5.128088,3.618214,0.2651077,0.1516204,0.9441283
"1818",18,952,26,30,14.14,2.4994155,1.6928767,0.2345643,0.1024412,0.8463923
"1819",18,952,45,10,127.32,1.4533016,0.9875122,0.3906682,0,0.7656246
"1820",18,953,26,60,5.09,7.5162743,5.7465587,0.5018346,0.2520062,1.4957412
"1821",18,953,45,10,381.97,5.2938008,3.746445,1.3118573,0,2.4895916
"1822",18,953,45,15,31.83,0.9356563,0.7274688,0.3028401,0,0.4623993
"1823",18,953,45,30,28.29,4.1910756,3.4890873,1.8343311,0,1.832857
"1824",18,953,45,35,14.14,2.6324058,2.2297977,1.725054,0,1.5006133
"1825",18,954,45,10,381.97,8.0910836,6.0952417,1.8983881,0,3.3045034
"1826",18,954,45,15,222.81,8.9997282,7.103234,2.6808259,0,3.8753414
"1827",18,954,45,20,127.32,8.2572351,6.6691228,2.9167954,0,3.6523621
"1828",18,954,45,25,14.14,1.5583939,1.2856355,0.4898469,0,0.5624946
"1829",18,955,26,40,14.14,9.2780567,6.7363486,0.5615128,0.2539174,1.8450545
"1830",18,955,45,10,381.97,6.373763,4.653081,1.6879597,0,3.0368174
"1831",18,955,45,15,31.83,1.0010276,0.7823964,0.3028401,0,0.4623993
"1832",18,956,45,15,159.15,6.8716953,5.4814541,1.943343,0,2.78823
"1833",18,956,45,20,31.83,2.2340141,1.8074978,1.0834094,0,1.2488065
"1834",18,956,45,25,14.14,1.6629218,1.3739127,0.6419073,0,0.694438
"1835",18,956,45,30,28.29,4.6863606,3.9167921,2.2164005,0,2.1255301
"1836",18,960,26,15,31.83,1.5199143,0.8542358,0.1045775,0.1697324,0.4488998
"1837",18,960,26,20,95.49,10.7712984,7.0054014,0.8789876,0.5663594,3.3779152
"1838",18,960,26,25,56.58,10.9907703,7.4932457,0.6923428,0.4265716,2.5800393
"1839",18,960,26,30,14.14,2.627692,1.7859356,0.2481015,0.104559,0.8898703
"1840",18,962,25,15,31.83,2.0661693,1.3318663,0.1759904,0.1379269,0.6765042
"1841",18,962,25,20,95.49,11.7070916,8.1801818,0.7529177,0.5254184,2.7233775
"1842",18,962,25,25,28.29,6.1131096,4.4377483,0.359611,0.2084037,1.1990586
"1843",18,962,25,30,28.29,10.8858618,8.0896577,0.6979578,0.3007737,2.0781193
"1844",18,962,26,10,254.64,6.7924043,4.3123365,0.6042669,0.562059,2.6824874
"1845",18,962,26,15,127.32,8.4659032,5.1265703,0.523031,0.7116042,2.18664
"1846",18,962,26,25,28.29,4.3691156,2.929705,0.3385759,0.1947263,1.2644574
"1847",18,962,26,45,5.09,5.3408432,3.9825961,0.2697431,0.1577526,0.8593357
"1848",18,962,26,55,5.09,7.7149757,5.9113356,0.411251,0.2617639,1.1685705
"1849",18,962,26,65,5.09,9.3708495,7.308319,0.5665091,0.3505552,1.6666944
"1850",18,967,26,30,14.14,5.2562018,3.7130343,0.3199004,0.1543267,1.1165349
"1851",18,970,45,10,127.32,1.4207066,0.960163,0.3793109,0,0.7482194
"1852",18,970,45,15,31.83,1.2858546,1.0217973,0.5050656,0,0.6888992
"1853",18,971,21,10,254.64,5.8782816,4.6219503,0.7233021,0.5770323,2.3916158
"1854",18,971,21,15,95.49,4.5752988,3.586125,0.5061924,0.4205225,1.604155
"1855",18,971,21,20,31.83,3.496648,2.8274522,0.3111034,0.210231,0.9457563
"1856",18,971,25,15,31.83,1.1446777,0.7900135,0.1025594,0.1149385,0.4323063
"1857",18,971,25,25,84.88,20.1247313,14.6765462,1.2534142,0.6602305,4.0705601
"1858",18,971,25,30,70.73,23.7654236,17.579338,1.5156317,0.6861054,4.6224841
"1859",18,971,25,35,28.29,12.5631471,9.3780222,0.8341071,0.332412,2.4093062
"1860",18,972,45,10,509.29,7.5671072,5.4223344,2.0505657,0,3.762526
"1861",18,972,45,15,127.32,4.269075,3.3524536,1.394758,0,2.0571802
"1862",18,972,45,20,31.83,2.4965467,2.0408604,0.91771,0,1.0972559
"1863",18,973,45,10,127.32,5.1620205,4.1028249,0.9458645,0,1.5252141
"1864",18,973,45,20,63.66,4.5755852,3.7024768,1.6346141,0,2.003198
"1865",18,973,58,15,159.15,8.9325552,4.9788363,0.9546689,3.0408377,2.6148402
"1866",18,973,58,20,127.32,12.1608234,8.4017733,1.5213085,2.6630928,3.9493358
"1867",18,973,58,25,42.44,4.7383254,3.4034555,0.7922885,0.9190075,1.9888885
"1868",18,973,58,40,14.14,9.9443577,8.3348295,0.719655,0.6374793,1.6726974
"1869",18,976,24,20,31.83,1.7063294,1.1842564,0.2711842,0.0683602,0.8372221
"1870",18,976,24,25,28.29,5.15615,3.7824932,0.5639163,0.1799837,1.5429326
"1871",18,976,24,40,14.14,6.2138009,4.7319946,0.7012243,0.1773142,1.685656
"1872",18,977,24,15,31.83,1.5828251,1.092373,0.228381,0.065836,0.7225
"1873",18,977,24,20,127.32,12.974411,9.2397658,1.3578849,0.5045149,4.0553935
"1874",18,977,24,25,56.58,7.3675991,5.349183,0.9113341,0.2471622,2.5662332
"1875",18,977,24,30,28.29,7.635781,5.6981088,0.8082704,0.2422404,2.1003866
"1876",18,977,24,40,28.29,13.9965975,10.7202415,1.4686255,0.3885615,3.5072082
"1877",18,977,24,50,5.09,6.187341,5.030791,0.4710643,0.1289348,1.0363322
"1878",18,978,26,15,95.49,4.2537325,2.6337128,0.370968,0.3536837,1.5609062
"1879",18,978,26,25,42.44,8.0783543,5.5002913,0.5893852,0.317163,2.1675198
"1880",18,978,26,30,14.14,3.0717536,2.1087928,0.2955661,0.1121163,1.0403916
"1881",18,980,45,10,381.97,4.8357655,3.3620156,1.3730365,0,2.5741984
"1882",18,980,45,20,31.83,2.1114266,1.7164389,0.7991013,0,0.9850548
"1883",18,983,26,20,31.83,2.7421515,1.7298843,0.2180073,0.1864564,0.8648991
"1884",18,983,26,25,28.29,4.2145455,2.8179607,0.3328449,0.1922959,1.2459588
"1885",18,985,24,20,31.83,2.8745971,2.0292739,0.2852025,0.1247488,0.8742224
"1886",18,985,24,40,14.14,5.1665919,4.018154,0.7460859,0.1089248,1.7777643
"1887",18,985,26,15,31.83,1.259524,0.8006419,0.122874,0.0985997,0.5183996
"1888",18,985,26,25,14.14,2.5991688,1.7652357,0.2105328,0.1040865,0.7685386
"1889",18,985,26,35,14.14,6.2062988,4.4190941,0.3930008,0.1752954,1.3417255
"1890",18,985,26,45,10.18,7.173577,5.2276171,0.5337158,0.1971001,1.7022063
"1891",18,985,26,50,10.18,9.6989981,7.1888846,0.600623,0.2793678,1.891532
"1892",18,985,26,65,5.09,11.8598511,9.4881861,0.5783738,0.509139,1.6978228
"1893",18,988,26,10,127.32,3.331165,2.1149534,0.2526744,0.2770697,1.1448974
"1894",18,988,26,15,222.81,13.11526,8.3151389,0.9237006,0.9343608,3.8620647
"1895",18,988,26,20,350.14,50.3343475,33.5629374,2.6763122,2.3532212,10.481579
"1896",18,988,26,25,84.88,25.327326,17.7165795,1.1728202,0.8056136,4.3105795
"1897",18,988,26,30,42.44,21.0799071,15.1015461,0.8893582,0.5850293,3.1285779
"1898",18,988,26,35,84.88,54.564423,39.5845212,2.3679941,1.4950012,8.0786047
"1899",18,988,26,40,28.29,23.1278225,17.0146068,1.0681395,0.6540865,3.5261524
"1900",18,988,26,45,20.37,23.8766252,17.9456336,1.06203,0.732794,3.3887961
"1901",18,988,58,15,31.83,1.7165949,0.9351024,0.1819268,0.6052473,0.5005552
"1902",18,988,58,20,31.83,4.751391,3.6037753,0.4041263,0.7430055,1.0455051
"1903",18,993,24,10,127.32,1.6513413,0.9167455,0.1622235,0.1661196,0.6560878
"1904",18,993,24,15,63.66,3.0486745,2.1144951,0.383955,0.1635349,1.2409315
"1905",18,993,24,20,31.83,3.1353598,2.1717209,0.4344485,0.1270025,1.2543992
"1906",18,994,24,10,509.29,9.6333211,6.7794045,1.0551212,0.7650262,3.9526335
"1907",18,994,24,15,509.29,26.1028778,18.1576278,2.887826,1.3714768,9.4134771
"1908",18,994,24,20,127.32,12.4030987,8.836381,1.3303607,0.4962166,3.9799063
"1909",18,997,21,15,254.64,13.0553827,10.4342145,1.5332706,1.2308315,4.8079102
"1910",18,997,21,20,127.32,9.3085048,7.4088753,1.0450053,0.7271091,3.2146572
"1911",18,998,24,10,254.64,4.5611913,3.422902,0.5709717,0.3661074,2.1086382
"1912",18,998,24,15,63.66,2.613481,1.7852066,0.3289001,0.1373221,1.0896101
"1913",18,998,45,10,254.64,2.2154503,1.3950381,0.5489828,0,1.1629137
"1914",18,998,45,15,95.49,3.4958077,2.715789,1.1244396,0,1.6343595
"1915",18,1000,26,15,127.32,6.387027,3.8459582,0.5942847,0.5773856,2.4501498
"1916",18,1000,26,20,63.66,5.0908782,3.249057,0.5232507,0.326777,2.0297546
"1917",18,1000,26,25,28.29,4.7396255,3.1987923,0.4056991,0.2009397,1.485957
"1918",18,1000,45,10,254.64,5.2092832,3.908121,1.516085,0,2.5622299
"1919",18,1000,45,15,31.83,0.8765684,0.6237984,0.3413842,0,0.5076535
"1920",18,1001,25,10,127.32,2.996443,2.0863692,0.2467029,0.2955953,1.1342149
"1921",18,1001,25,15,318.31,21.6441664,14.5133476,1.4843495,1.4135924,5.8578334
"1922",18,1001,25,20,254.64,33.9699954,23.9091999,2.0640175,1.4559563,7.4206273
"1923",18,1001,25,25,14.14,4.6018521,3.3999895,0.2304885,0.1343201,0.7367304
"1924",18,1001,26,15,63.66,3.7560484,2.3297045,0.2925109,0.294233,1.2108098
"1925",18,1001,26,20,190.98,19.7548151,12.7597651,1.4784194,1.1686083,5.6638076
"1926",18,1001,26,25,42.44,8.7329487,5.9764822,0.5800722,0.3283858,2.1357301
"1927",18,1001,26,30,14.14,4.9265399,3.4692263,0.2891137,0.1474202,1.020092
"1928",18,1008,24,15,31.83,1.9261606,1.3481669,0.2145345,0.0728325,0.6847548
"1929",18,1008,24,25,28.29,4.3428191,3.1217123,0.4877376,0.150691,1.3620377
"1930",18,1015,25,15,63.66,3.0202494,2.0881868,0.2843686,0.2948632,1.1333109
"1931",18,1018,21,10,891.26,17.2831889,13.5350122,2.1758271,1.6377558,7.2633249
"1932",18,1018,21,15,477.46,22.4135471,17.6572859,2.3799306,1.9379253,7.5626859
"1933",18,1018,21,20,63.66,6.2695674,5.0369915,0.5336849,0.3915022,1.6392965
"1934",18,1018,25,10,763.94,18.2125013,12.6810884,1.6303965,1.7941606,7.3626503
"1935",18,1018,25,15,286.47,12.9293925,8.7648281,1.0966161,1.1228003,4.4734173
"1936",18,1018,25,20,31.83,2.5068949,1.6663942,0.2043136,0.1469032,0.7656246
"1937",18,1019,24,15,63.66,3.9829048,2.7421833,0.4007841,0.1976195,1.2897793
"1938",18,1019,24,25,14.14,2.8766269,2.1203622,0.2245836,0.0976765,0.6346726
"1939",18,1019,24,35,14.14,6.0639474,4.6127297,0.4986209,0.1739854,1.2581266
"1940",18,1020,24,10,127.32,1.5144935,1.2167845,0.1599062,0.1509553,0.6480154
"1941",18,1020,24,20,31.83,2.8859003,2.037811,0.2525598,0.1250576,0.7876549
"1942",18,1020,24,30,14.14,3.8216818,2.8505228,0.3330147,0.1213954,0.8898703
"1943",18,1021,25,10,254.64,3.2141925,2.3311241,0.3564562,0.263828,1.7315936
"1944",18,1021,25,15,190.98,7.5684505,5.1128989,0.6856652,0.7096466,2.8348847
"1945",18,1022,21,10,381.97,6.4877562,5.0636627,0.9720041,0.5917764,3.2284146
"1946",18,1028,25,40,14.14,4.5845871,3.3867691,0.5761691,0.1339876,1.5750123
"1947",18,1029,25,25,14.14,3.1640614,2.3008963,0.2447713,0.1063203,0.774394
"1948",18,1029,25,30,70.73,21.346039,15.72793,1.7693822,0.6393142,5.2535323
"1949",18,1029,25,35,28.29,10.9616331,8.1476534,0.9077252,0.3022365,2.5843569
"1950",18,1032,25,10,127.32,1.2694075,0.9448459,0.1473138,0.0893687,0.7395996
"1951",18,1033,45,10,127.32,2.4274193,1.8052378,0.8507025,0,1.4042181
"1952",18,1033,45,15,31.83,1.0385277,0.7651026,0.4449432,0,0.6240976
"1953",18,1034,25,60,5.09,4.902808,3.7373534,0.578358,0.1062929,1.3271145
"1954",18,1035,21,10,381.97,6.0798228,4.7368602,0.8792231,0.5419928,2.9410443
"1955",18,1036,45,15,63.66,2.2213454,1.7010295,0.7831253,0,1.1294561
"1956",18,1038,45,10,254.64,4.3484838,3.1853409,1.2550835,0,2.2155139
"1957",18,1038,45,15,159.15,5.8709064,4.5935666,1.8580136,0,2.7092255
"1958",18,1038,45,25,14.14,1.2512667,1.0284402,0.6924885,0,0.7367304
"1959",18,1038,45,55,5.09,2.1345399,1.830278,1.9023592,0,1.2927796
"1960",18,1040,24,10,636.62,11.7467085,8.7712739,1.2169373,0.9320626,4.6365289
"1961",18,1040,24,20,63.66,8.6042185,6.2256183,0.6489576,0.3259526,1.9487288
"1962",18,1040,24,25,42.44,7.6382128,5.6002031,0.6571253,0.2674872,1.8631669
"1963",18,1040,24,30,14.14,4.2177568,3.1587506,0.4133852,0.131062,1.0712164
"1964",18,1044,26,10,254.64,3.4951074,2.1930031,0.3601741,0.2941311,1.6888891
"1965",18,1044,26,15,31.83,0.9682576,0.6153314,0.1002549,0.0791987,0.4323063
"1966",18,1046,24,10,127.32,1.4666706,1.1861631,0.1599062,0.1488672,0.6480154
"1967",18,1046,24,15,95.49,4.4918315,3.105636,0.4634147,0.2459645,1.5484667
"1968",18,1047,24,10,763.94,14.1204862,9.7059976,1.4426827,1.1734307,5.4755176
"1969",18,1047,24,15,477.46,27.2880573,18.8170548,2.4563568,1.4022637,8.1167522
"1970",18,1047,24,20,63.66,7.297314,5.2346747,0.6240594,0.2908271,1.8857289
"1971",18,1048,24,10,254.64,3.6894802,2.8586275,0.4297185,0.330011,1.6642138
"1972",18,1048,24,15,318.31,14.6476044,10.0911209,1.5096265,0.8116395,5.0537028
"1973",18,1048,24,20,31.83,2.6578725,1.8656594,0.2996283,0.1188378,0.9120249
"1974",18,1055,24,10,254.64,4.0623358,3.0990534,0.3988424,0.3457228,1.5576818
"1975",18,1055,24,15,222.81,14.2125319,9.7528465,1.1247006,0.7108594,3.7315099
"1976",18,1059,24,10,381.97,7.4356834,4.9464355,0.7426681,0.6404906,2.7856072
"1977",18,1059,24,15,127.32,9.3509642,6.4991994,0.7984424,0.4400062,2.5711299
"1978",18,1059,24,20,127.32,14.4437427,10.3502507,1.2846195,0.5781814,3.8654006
"1979",18,1059,24,25,14.14,2.7976456,2.0596772,0.2624028,0.0956521,0.7253294
"1980",18,1061,24,10,509.29,9.8933549,7.3409798,1.0729466,0.765319,4.0250681
"1981",18,1061,24,15,254.64,10.6523587,7.3845691,1.1851413,0.6070458,3.9791551
"1982",18,1061,24,20,31.83,2.7170718,1.9103374,0.2492558,0.1204548,0.7788058
"1983",18,1062,24,10,381.97,7.286205,5.4207174,0.7981177,0.5679668,2.9913373
"1984",18,1062,24,15,350.14,14.7447653,10.2791529,1.7078063,0.8317153,5.6880087
"1985",18,1062,24,20,31.83,2.499265,1.722665,0.2996283,0.1118477,0.9120249
"1986",18,1063,26,15,63.66,2.380615,1.5127873,0.2207734,0.1870325,0.9408034
"1987",18,1063,26,20,95.49,8.1561812,5.1402163,0.6267205,0.5587008,2.4960278
"1988",18,1065,26,10,381.97,8.3722278,5.3053109,0.8222838,0.7051075,3.6918103
"1989",18,1065,26,15,254.64,9.2638204,5.8879837,0.8780358,0.7340196,3.7470116
"1990",18,1066,45,10,254.64,4.7251718,3.5015882,1.1983989,0,2.1315947
"1991",18,1066,45,15,31.83,1.2540968,0.9950943,0.3262263,0,0.49
"1992",18,1066,45,20,31.83,1.486479,1.1558186,0.639577,0,0.8280993
"1993",18,1067,26,10,254.64,5.7614491,3.6524035,0.5544705,0.4843786,2.4872361
"1994",18,1067,26,15,254.64,10.3111718,6.5529397,1.0165102,0.8006515,4.2698198
"1995",18,1067,26,20,31.83,2.1973989,1.3892735,0.2025661,0.1429593,0.8100002
"1996",18,1067,26,25,28.29,4.5033565,3.0274664,0.3835562,0.197062,1.4136375
"1997",18,1068,45,10,127.32,1.4887358,1.017255,0.4505487,0,0.8556172
"1998",18,1070,26,10,891.26,12.9259197,8.1214759,1.2782311,1.0868631,5.9720558
"1999",18,1070,26,15,63.66,2.0639984,1.3119082,0.1929881,0.1672018,0.8355287
"2000",18,1071,24,25,14.14,2.5503617,1.8700155,0.278229,0.0892732,0.7627043
"2001",18,1073,25,10,891.26,12.4051773,8.9222802,1.3006783,1.0617675,6.2577326
"2002",18,1073,25,15,222.81,7.8612224,5.4283696,0.7789109,0.7878968,3.2355574
"2003",18,1073,25,20,31.83,2.2484654,1.5742275,0.2245836,0.1981288,0.8280993
"2004",18,1074,26,10,509.29,8.2310636,5.1861993,0.7776695,0.694998,3.6142317
"2005",18,1074,26,15,636.62,27.729426,15.9885457,2.6441024,2.9379853,11.0477538
"2006",18,1074,26,20,254.64,20.896956,13.0940192,1.8629761,1.4775058,7.332379
"2007",18,1074,26,25,56.58,9.1886391,6.1860586,0.7362565,0.3968615,2.7242411
"2008",18,1074,26,30,14.14,3.0947241,2.125523,0.2560267,0.1125167,0.9152033
"2009",18,1075,26,10,636.62,13.8120183,8.7473752,1.2864053,1.1552615,5.7996718
"2010",18,1075,26,15,1368.73,69.5132126,41.7416646,5.6982423,6.293151,23.7833624
"2011",18,1075,26,20,477.46,41.5200699,26.229562,3.389629,2.8032829,13.3846522
"2012",18,1075,26,25,99.02,18.2718563,12.419473,1.3095481,0.7319219,4.8359793
"2013",18,1075,26,30,14.14,2.5815106,1.7524228,0.2432194,0.1037937,0.8742181
"2014",18,1079,25,15,63.66,2.3108382,1.5961304,0.2425012,0.2307524,0.9915229
"2015",18,1079,25,20,31.83,2.1907558,1.5319432,0.2275725,0.1949203,0.8372221
"2016",18,1079,25,25,42.44,5.3335802,3.7356851,0.6462137,0.2360016,2.0869074
"2017",18,1080,25,15,31.83,1.3482179,0.9307257,0.1308986,0.1337474,0.529254
"2018",18,1080,25,20,31.83,3.6441911,2.5304021,0.2397542,0.1699425,0.8742224
"2019",18,1080,25,25,14.14,2.9130724,2.1094308,0.220894,0.1013674,0.711205
"2020",18,1082,25,10,127.32,2.1088164,1.4957132,0.1872808,0.193125,0.9024979
"2021",18,1082,25,15,190.98,10.0010296,6.6439859,0.7262433,0.7682411,2.9651817
"2022",18,1082,25,20,127.32,15.4188313,10.7620006,1.0885533,0.6967137,3.8761372
"2023",18,1082,25,25,56.58,8.4319501,5.9866666,0.7334002,0.340995,2.4371829
"2024",18,1082,25,35,14.14,5.8682562,4.3712886,0.414674,0.1584492,1.1990148
"2025",18,1082,25,45,5.09,2.583357,1.9358818,0.3037241,0.0658234,0.7779302
"2026",18,1082,26,20,31.83,3.0605283,1.9585868,0.2907188,0.191005,1.1183057
"2027",18,1082,58,10,381.97,8.1473863,1.228702,0.9897276,6.6824855,2.8815331
"2028",18,1083,25,10,381.97,8.2981507,5.8074768,0.7665032,0.7996329,3.4778423
"2029",18,1083,25,15,127.32,7.1738161,4.7970335,0.5451313,0.5399428,2.1816394
"2030",18,1083,26,15,381.97,18.664527,11.6468705,1.6259433,1.4755069,6.7756294
"2031",18,1083,26,20,159.15,16.4743186,10.6379711,1.2719094,0.9728285,4.9577387
"2032",18,1083,26,25,28.29,5.190861,3.5270621,0.3647789,0.2086823,1.351866
